# emapper version: emapper-1.0.3-35-g63c274b emapper DB: 2.0
# command: ./emapper.py  --cpu 10 -i /data/shared/emapper_jobs/user_data/MM_figsawpb/query_seqs.fa --output query_seqs.fa --output_dir /data/shared/emapper_jobs/user_data/MM_figsawpb -m diamond -d none --tax_scope auto --go_evidence non-electronic --target_orthologs all --seed_ortholog_evalue 0.001 --seed_ortholog_score 60 --query-cover 20 --subject-cover 0 --override --temp_dir /data/shared/emapper_jobs/user_data/MM_figsawpb
# time: Mon Jun 17 13:05:54 2019
#query_name	seed_eggNOG_ortholog	seed_ortholog_evalue	seed_ortholog_score	best_tax_level	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction
WP_013270777.1	610130.Closa_0034	5.6e-127	460.3	Lachnoclostridium													Bacteria	1TP76@1239,21YUI@1506553,247PV@186801,COG1028@1,COG1028@2	NA|NA|NA	IQ	COG COG1028 Dehydrogenases with different specificities (related to short-chain alcohol dehydrogenases)
WP_013270778.1	610130.Closa_0035	7.5e-233	812.8	Lachnoclostridium	fabF		2.3.1.179	ko:K09458	ko00061,ko00780,ko01100,ko01212,map00061,map00780,map01100,map01212	M00083,M00572	R04355,R04726,R04952,R04957,R04960,R04963,R04968,R07762,R10115,R10119	RC00039,RC02728,RC02729,RC02888	ko00000,ko00001,ko00002,ko01000,ko01004				Bacteria	1TPA7@1239,21YDT@1506553,247VF@186801,COG0304@1,COG0304@2	NA|NA|NA	I	Catalyzes the condensation reaction of fatty acid synthesis by the addition to an acyl acceptor of two carbons from malonyl-ACP
WP_013270779.1	610130.Closa_0036	2.3e-81	308.1	Lachnoclostridium	accB		2.3.1.12,4.1.1.3	ko:K00627,ko:K01571,ko:K02160	ko00010,ko00020,ko00061,ko00620,ko00640,ko00720,ko01100,ko01110,ko01120,ko01130,ko01200,ko01212,map00010,map00020,map00061,map00620,map00640,map00720,map01100,map01110,map01120,map01130,map01200,map01212	M00082,M00307,M00376	R00209,R00217,R00742,R02569	RC00004,RC00040,RC00367,RC02742,RC02857	br01601,ko00000,ko00001,ko00002,ko01000,ko02000	3.B.1.1.1		iHN637.CLJU_RS20755	Bacteria	1VAB7@1239,220QX@1506553,24MNP@186801,COG0511@1,COG0511@2	NA|NA|NA	I	first, biotin carboxylase catalyzes the carboxylation of the carrier protein and then the transcarboxylase transfers the carboxyl group to form malonyl-CoA
WP_013270780.1	610130.Closa_0037	8.3e-75	286.2	Lachnoclostridium	fabZ		3.5.1.108,4.2.1.59	ko:K02372,ko:K16363	ko00061,ko00540,ko00780,ko01100,ko01212,map00061,map00540,map00780,map01100,map01212	M00060,M00083,M00572	R04428,R04535,R04537,R04544,R04568,R04587,R04954,R04965,R07764,R10117,R10121	RC00166,RC00300,RC00831,RC01095	ko00000,ko00001,ko00002,ko01000,ko01004,ko01005				Bacteria	1V6EX@1239,2203S@1506553,24JAW@186801,COG0764@1,COG0764@2	NA|NA|NA	I	Involved in unsaturated fatty acids biosynthesis. Catalyzes the dehydration of short chain beta-hydroxyacyl-ACPs and long chain saturated and unsaturated beta-hydroxyacyl-ACPs
WP_013270781.1	610130.Closa_0038	1.1e-258	898.7	Lachnoclostridium	accC	GO:0003674,GO:0003824,GO:0004075,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006082,GO:0006629,GO:0006631,GO:0006633,GO:0008150,GO:0008152,GO:0008610,GO:0009058,GO:0009889,GO:0009890,GO:0009892,GO:0009987,GO:0010565,GO:0016053,GO:0016874,GO:0016879,GO:0019216,GO:0019217,GO:0019222,GO:0019752,GO:0031323,GO:0031324,GO:0031326,GO:0031327,GO:0032787,GO:0042304,GO:0043436,GO:0044237,GO:0044238,GO:0044249,GO:0044255,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0045717,GO:0045833,GO:0045922,GO:0046394,GO:0046890,GO:0048519,GO:0048523,GO:0050789,GO:0050794,GO:0051055,GO:0062012,GO:0062014,GO:0065007,GO:0071704,GO:0072330,GO:0080090,GO:1901576	6.3.4.14,6.4.1.2	ko:K01961	ko00061,ko00620,ko00640,ko00720,ko01100,ko01110,ko01120,ko01130,ko01200,ko01212,map00061,map00620,map00640,map00720,map01100,map01110,map01120,map01130,map01200,map01212	M00082,M00376	R00742,R04385	RC00040,RC00253,RC00367	ko00000,ko00001,ko00002,ko01000			iSF_1195.SF3294	Bacteria	1TP16@1239,21Y1E@1506553,25E48@186801,COG0439@1,COG0439@2	NA|NA|NA	I	acetyl-CoA carboxylase, biotin carboxylase
WP_013270782.1	610130.Closa_0039	0.0	1147.9	Lachnoclostridium	accD		2.1.3.15,6.4.1.2	ko:K01962,ko:K01963	ko00061,ko00620,ko00640,ko00720,ko01100,ko01110,ko01120,ko01130,ko01200,ko01212,map00061,map00620,map00640,map00720,map01100,map01110,map01120,map01130,map01200,map01212	M00082,M00376	R00742,R04386	RC00040,RC00253,RC00367	ko00000,ko00001,ko00002,ko01000			iHN637.CLJU_RS20740	Bacteria	1TP4U@1239,21YEP@1506553,248QK@186801,COG0777@1,COG0777@2,COG0825@1,COG0825@2	NA|NA|NA	I	Component of the acetyl coenzyme A carboxylase (ACC) complex. Biotin carboxylase (BC) catalyzes the carboxylation of biotin on its carrier protein (BCCP) and then the CO(2) group is transferred by the transcarboxylase to acetyl-CoA to form malonyl- CoA
WP_013270783.1	610130.Closa_0040	1.6e-210	738.4	Lachnoclostridium	npd		1.13.12.16,1.3.1.9	ko:K00459,ko:K02371	ko00061,ko00910,ko01100,ko01212,map00061,map00910,map01100,map01212	M00083	R00025,R04429,R04724,R04955,R04958,R04961,R04966,R04969,R07765	RC00052,RC00076,RC02541,RC02759	ko00000,ko00001,ko00002,ko01000,ko01004				Bacteria	1TPX1@1239,21XUQ@1506553,247YZ@186801,COG2070@1,COG2070@2	NA|NA|NA	S	Psort location Cytoplasmic, score 8.87
WP_013270784.1	610130.Closa_0041	7.7e-225	786.2	Lachnoclostridium	uraA	GO:0003674,GO:0005215,GO:0005350,GO:0005575,GO:0005623,GO:0005886,GO:0005887,GO:0006810,GO:0006855,GO:0008150,GO:0015205,GO:0015210,GO:0015238,GO:0015851,GO:0015855,GO:0015857,GO:0015893,GO:0016020,GO:0016021,GO:0022857,GO:0031224,GO:0031226,GO:0042221,GO:0042493,GO:0044425,GO:0044459,GO:0044464,GO:0050896,GO:0051179,GO:0051234,GO:0055085,GO:0071702,GO:0071705,GO:0071944,GO:0072531,GO:1903791,GO:1904082		ko:K02824					ko00000,ko02000	2.A.40.1.1,2.A.40.1.2		iSFxv_1172.SFxv_2795,iS_1188.S2690	Bacteria	1TQKX@1239,21YUP@1506553,2485Z@186801,COG2233@1,COG2233@2	NA|NA|NA	F	Permease family
WP_013270785.1	610130.Closa_0042	1.4e-110	405.6	Lachnoclostridium	spmA			ko:K06373					ko00000				Bacteria	1V1E2@1239,21XJI@1506553,249G0@186801,COG2715@1,COG2715@2	NA|NA|NA	S	membrane protein required for spore maturation
WP_013270786.1	610130.Closa_0043	2.5e-91	341.3	Lachnoclostridium	tadA		3.5.4.33	ko:K11991			R10223	RC00477	ko00000,ko01000,ko03016				Bacteria	1V3CM@1239,21XGQ@1506553,24H5X@186801,COG0590@1,COG0590@2	NA|NA|NA	FJ	MafB19-like deaminase
WP_013270787.1	610130.Closa_0044	9.9e-228	795.8	Lachnoclostridium	ncs1			ko:K10974					ko00000,ko02000	2.A.39.1			Bacteria	1TTBN@1239,21ZSM@1506553,248EP@186801,COG1457@1,COG1457@2	NA|NA|NA	F	Psort location CytoplasmicMembrane, score 10.00
WP_013270789.1	610130.Closa_0046	1.1e-147	529.3	Lachnoclostridium	yihL	GO:0006139,GO:0006351,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0016070,GO:0018130,GO:0019438,GO:0032774,GO:0034641,GO:0034645,GO:0034654,GO:0043170,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044271,GO:0046483,GO:0071704,GO:0090304,GO:0097659,GO:1901360,GO:1901362,GO:1901576		ko:K03710					ko00000,ko03000				Bacteria	1TQQQ@1239,21YE3@1506553,24B97@186801,COG2188@1,COG2188@2	NA|NA|NA	K	UTRA domain
WP_013270790.1	610130.Closa_0047	1e-125	456.1	Lachnoclostridium				ko:K05799					ko00000,ko03000				Bacteria	1V5UA@1239,21Z91@1506553,24BCM@186801,COG2186@1,COG2186@2	NA|NA|NA	K	FCD
WP_013270791.1	610130.Closa_0048	4.2e-253	880.2	Lachnoclostridium				ko:K02027		M00207			ko00000,ko00002,ko02000	3.A.1.1			Bacteria	1UYII@1239,21YEQ@1506553,24EEP@186801,COG1653@1,COG1653@2	NA|NA|NA	G	Bacterial extracellular solute-binding protein
WP_013270792.1	610130.Closa_0049	1.1e-158	565.8	Lachnoclostridium				ko:K02025,ko:K05814,ko:K10118,ko:K15771	ko02010,map02010	M00196,M00198,M00207,M00491			ko00000,ko00001,ko00002,ko02000	3.A.1.1,3.A.1.1.16,3.A.1.1.2,3.A.1.1.28,3.A.1.1.3			Bacteria	1TTAF@1239,21ZRM@1506553,24AMT@186801,COG1175@1,COG1175@2	NA|NA|NA	P	Binding-protein-dependent transport system inner membrane component
WP_013270793.1	610130.Closa_0050	3.3e-147	527.7	Lachnoclostridium				ko:K02026		M00207			ko00000,ko00002,ko02000	3.A.1.1			Bacteria	1TRXW@1239,21ZJW@1506553,25C4N@186801,COG0395@1,COG0395@2	NA|NA|NA	P	Binding-protein-dependent transport system inner membrane component
WP_013270794.1	610130.Closa_0051	6.9e-155	553.1	Lachnoclostridium			2.2.1.1	ko:K00615	ko00030,ko00710,ko01051,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,map00030,map00710,map01051,map01100,map01110,map01120,map01130,map01200,map01230	M00004,M00007,M00165,M00167	R01067,R01641,R01830,R06590	RC00032,RC00226,RC00571,RC01560	ko00000,ko00001,ko00002,ko01000				Bacteria	1TT51@1239,21YMZ@1506553,247IK@186801,COG3959@1,COG3959@2	NA|NA|NA	G	Psort location Cytoplasmic, score 8.87
WP_013270795.1	610130.Closa_0052	1.4e-175	622.1	Lachnoclostridium	tklB		2.2.1.1	ko:K00615	ko00030,ko00710,ko01051,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,map00030,map00710,map01051,map01100,map01110,map01120,map01130,map01200,map01230	M00004,M00007,M00165,M00167	R01067,R01641,R01830,R06590	RC00032,RC00226,RC00571,RC01560	ko00000,ko00001,ko00002,ko01000				Bacteria	1V0K5@1239,21YRQ@1506553,24914@186801,COG3958@1,COG3958@2	NA|NA|NA	G	Transketolase, pyrimidine binding domain
WP_013270796.1	610130.Closa_0053	2.6e-70	271.2	Clostridia			4.3.2.3	ko:K01483	ko00230,ko01100,map00230,map01100		R00776	RC00153,RC00379	ko00000,ko00001,ko01000				Bacteria	1VCV1@1239,25E0N@186801,COG3194@1,COG3194@2	NA|NA|NA	F	Catalyzes the catabolism of the allantoin degradation intermediate (S)-ureidoglycolate, generating urea and glyoxylate. Involved in the utilization of allantoin as nitrogen source
WP_013270797.1	610130.Closa_0054	7.1e-42	176.0	Lachnoclostridium													Bacteria	1VEE4@1239,220V9@1506553,24QJ7@186801,2E3FD@1,32YE7@2	NA|NA|NA	S	TSCPD domain
WP_013270798.1	610130.Closa_0055	4.1e-127	460.7	Lachnoclostridium	mtnN		3.2.2.9	ko:K01243	ko00270,ko01100,ko01230,map00270,map01100,map01230	M00034,M00609	R00194,R01401	RC00063,RC00318	ko00000,ko00001,ko00002,ko01000				Bacteria	1U7WK@1239,21XH6@1506553,247U5@186801,COG0775@1,COG0775@2	NA|NA|NA	E	Catalyzes the irreversible cleavage of the glycosidic bond in both 5'-methylthioadenosine (MTA) and S- adenosylhomocysteine (SAH AdoHcy) to adenine and the corresponding thioribose, 5'-methylthioribose and S-ribosylhomocysteine, respectively
WP_013270799.1	610130.Closa_0056	3.3e-172	610.9	Lachnoclostridium													Bacteria	1VS7Q@1239,2243P@1506553,24EU6@186801,2EICA@1,33R6N@2	NA|NA|NA		
WP_013270800.1	610130.Closa_0057	3.6e-257	893.6	Lachnoclostridium	pgi	GO:0003674,GO:0003824,GO:0004347,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005975,GO:0005996,GO:0006006,GO:0006082,GO:0006090,GO:0006091,GO:0006094,GO:0006096,GO:0006139,GO:0006163,GO:0006164,GO:0006165,GO:0006725,GO:0006732,GO:0006733,GO:0006753,GO:0006754,GO:0006757,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0009056,GO:0009058,GO:0009108,GO:0009117,GO:0009123,GO:0009124,GO:0009126,GO:0009127,GO:0009132,GO:0009135,GO:0009141,GO:0009142,GO:0009144,GO:0009145,GO:0009150,GO:0009152,GO:0009156,GO:0009161,GO:0009165,GO:0009166,GO:0009167,GO:0009168,GO:0009179,GO:0009185,GO:0009199,GO:0009201,GO:0009205,GO:0009206,GO:0009259,GO:0009260,GO:0009987,GO:0016051,GO:0016052,GO:0016053,GO:0016310,GO:0016853,GO:0016860,GO:0016861,GO:0017144,GO:0018130,GO:0019318,GO:0019319,GO:0019359,GO:0019362,GO:0019363,GO:0019438,GO:0019439,GO:0019637,GO:0019693,GO:0019752,GO:0032787,GO:0034404,GO:0034641,GO:0034654,GO:0034655,GO:0042866,GO:0043436,GO:0044237,GO:0044238,GO:0044248,GO:0044249,GO:0044270,GO:0044271,GO:0044281,GO:0044283,GO:0044424,GO:0044464,GO:0046031,GO:0046034,GO:0046364,GO:0046390,GO:0046394,GO:0046434,GO:0046483,GO:0046496,GO:0046700,GO:0046939,GO:0051186,GO:0051188,GO:0055086,GO:0071704,GO:0072330,GO:0072521,GO:0072522,GO:0072524,GO:0072525,GO:0090407,GO:1901135,GO:1901137,GO:1901292,GO:1901293,GO:1901360,GO:1901361,GO:1901362,GO:1901564,GO:1901566,GO:1901575,GO:1901576	5.3.1.9	ko:K01810	ko00010,ko00030,ko00500,ko00520,ko01100,ko01110,ko01120,ko01130,ko01200,map00010,map00030,map00500,map00520,map01100,map01110,map01120,map01130,map01200	M00001,M00004,M00114	R02739,R02740,R03321	RC00376,RC00563	ko00000,ko00001,ko00002,ko01000,ko04147			iLJ478.TM1385	Bacteria	1TP29@1239,21YTR@1506553,2487A@186801,COG0166@1,COG0166@2	NA|NA|NA	G	Belongs to the GPI family
WP_013270801.1	610130.Closa_0058	2e-135	488.4	Lachnoclostridium													Bacteria	1VRH1@1239,21ZYK@1506553,24N3B@186801,2EYC7@1,33RKJ@2	NA|NA|NA		
WP_013270802.1	610130.Closa_0059	2.3e-237	827.8	Lachnoclostridium				ko:K02027		M00207			ko00000,ko00002,ko02000	3.A.1.1			Bacteria	1TRIH@1239,221BM@1506553,248X0@186801,COG1653@1,COG1653@2	NA|NA|NA	G	PFAM extracellular solute-binding protein family 1
WP_013270803.1	610130.Closa_0060	2.2e-168	598.2	Lachnoclostridium				ko:K02025,ko:K05814,ko:K10118,ko:K15771	ko02010,map02010	M00196,M00198,M00207,M00491			ko00000,ko00001,ko00002,ko02000	3.A.1.1,3.A.1.1.16,3.A.1.1.2,3.A.1.1.28,3.A.1.1.3			Bacteria	1TPTZ@1239,21XFE@1506553,248DR@186801,COG1175@1,COG1175@2	NA|NA|NA	P	Binding-protein-dependent transport system inner membrane component
WP_013270804.1	610130.Closa_0061	8.1e-151	539.7	Lachnoclostridium				ko:K02026		M00207			ko00000,ko00002,ko02000	3.A.1.1			Bacteria	1UY7D@1239,223WB@1506553,24CCJ@186801,COG0395@1,COG0395@2	NA|NA|NA	P	Binding-protein-dependent transport system inner membrane component
WP_013270805.1	610130.Closa_0062	0.0	2093.5	Lachnoclostridium	ebgA		3.2.1.23	ko:K01190,ko:K12111	ko00052,ko00511,ko00600,ko01100,map00052,map00511,map00600,map01100		R01105,R01678,R03355,R04783,R06114	RC00049,RC00452	ko00000,ko00001,ko01000				Bacteria	1TPDC@1239,21XWF@1506553,248H7@186801,COG3250@1,COG3250@2	NA|NA|NA	G	Beta galactosidase small chain
WP_013270806.1	610130.Closa_0063	0.0	1573.5	Clostridia	kojP		2.4.1.230	ko:K04844,ko:K10231					ko00000,ko01000		GH65		Bacteria	1TQMB@1239,247J6@186801,COG1554@1,COG1554@2	NA|NA|NA	G	hydrolase, family 65, central catalytic
WP_013270807.1	610130.Closa_0064	7e-145	520.0	Lachnoclostridium													Bacteria	1TPUW@1239,21XMK@1506553,247X1@186801,COG0697@1,COG0697@2	NA|NA|NA	EG	EamA-like transporter family
WP_013270808.1	610130.Closa_0065	1.7e-116	425.2	Lachnoclostridium	pgmB		5.4.2.6	ko:K01838,ko:K04844	ko00500,map00500		R02728,R11310	RC00408	ko00000,ko00001,ko01000				Bacteria	1UZE0@1239,222R9@1506553,24DWR@186801,COG0637@1,COG0637@2	NA|NA|NA	S	HAD-superfamily hydrolase, subfamily IA, variant 3
WP_013270809.1	610130.Closa_0066	8.1e-185	652.9	Lachnoclostridium	msmR			ko:K02529					ko00000,ko03000				Bacteria	1TPZJ@1239,220VU@1506553,248K0@186801,COG1609@1,COG1609@2	NA|NA|NA	K	helix_turn _helix lactose operon repressor
WP_013270810.1	610130.Closa_0067	1.5e-42	178.3	Lachnoclostridium													Bacteria	1V9YX@1239,2210S@1506553,24NX8@186801,2CGVU@1,32S4Q@2	NA|NA|NA	S	Psort location Cytoplasmic, score
WP_013270811.1	610130.Closa_0068	1.3e-191	675.6	Lachnoclostridium													Bacteria	1V1N2@1239,21ZE8@1506553,24B37@186801,28R7Z@1,2ZDMT@2	NA|NA|NA	S	Psort location Cytoplasmic, score
WP_013270812.1	610130.Closa_0069	2.1e-108	398.3	Lachnoclostridium	yyaC												Bacteria	1V6JT@1239,21ZR9@1506553,24JCA@186801,2ADZG@1,313RY@2	NA|NA|NA	S	Protein of unknown function (DUF1256)
WP_013270813.1	610130.Closa_0070	3.1e-218	764.2	Lachnoclostridium			3.5.1.28	ko:K01447,ko:K07273,ko:K08307			R04112	RC00064,RC00141	ko00000,ko01000,ko01011				Bacteria	1V4FJ@1239,21YNZ@1506553,24IPI@186801,COG1388@1,COG1388@2	NA|NA|NA	M	Lysin motif
WP_013270814.1	610130.Closa_0071	2.2e-235	821.2	Lachnoclostridium													Bacteria	1UZRE@1239,21YI7@1506553,24BHB@186801,2C3W5@1,2ZBIU@2	NA|NA|NA	S	Psort location Cytoplasmic, score 8.87
WP_013270815.1	610130.Closa_0072	0.0	1338.9	Lachnoclostridium	tkt		2.2.1.1	ko:K00615	ko00030,ko00710,ko01051,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,map00030,map00710,map01051,map01100,map01110,map01120,map01130,map01200,map01230	M00004,M00007,M00165,M00167	R01067,R01641,R01830,R06590	RC00032,RC00226,RC00571,RC01560	ko00000,ko00001,ko00002,ko01000				Bacteria	1TPIB@1239,21YXC@1506553,25E6C@186801,COG0021@1,COG0021@2	NA|NA|NA	H	Catalyzes the transfer of a two-carbon ketol group from a ketose donor to an aldose acceptor, via a covalent intermediate with the cofactor thiamine pyrophosphate
WP_013270816.1	610130.Closa_0073	5.3e-178	630.2	Lachnoclostridium	glk	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0044424,GO:0044464	2.7.1.2	ko:K00845	ko00010,ko00052,ko00500,ko00520,ko00521,ko00524,ko01100,ko01110,ko01120,ko01130,ko01200,map00010,map00052,map00500,map00520,map00521,map00524,map01100,map01110,map01120,map01130,map01200	M00001,M00549	R00299,R01600,R01786	RC00002,RC00017	ko00000,ko00001,ko00002,ko01000			iSB619.SA_RS07790	Bacteria	1TPKW@1239,21YJ1@1506553,248U9@186801,COG1940@1,COG1940@2	NA|NA|NA	GK	transcriptional regulators of NagC XylR family K00845
WP_013270817.1	610130.Closa_0074	5.7e-238	829.7	Lachnoclostridium	norV	GO:0000166,GO:0000302,GO:0001505,GO:0003674,GO:0003824,GO:0005488,GO:0005506,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006091,GO:0006807,GO:0006950,GO:0006979,GO:0008150,GO:0008152,GO:0009055,GO:0009056,GO:0009987,GO:0010035,GO:0010181,GO:0016043,GO:0016491,GO:0016661,GO:0017144,GO:0022607,GO:0022900,GO:0032553,GO:0034641,GO:0036094,GO:0042133,GO:0042135,GO:0042221,GO:0042493,GO:0042737,GO:0042802,GO:0043167,GO:0043168,GO:0043169,GO:0043933,GO:0044085,GO:0044237,GO:0044248,GO:0044270,GO:0044424,GO:0044464,GO:0046209,GO:0046210,GO:0046872,GO:0046914,GO:0048037,GO:0050662,GO:0050896,GO:0051259,GO:0051260,GO:0051262,GO:0051289,GO:0055114,GO:0065003,GO:0065007,GO:0065008,GO:0071731,GO:0071840,GO:0072593,GO:0097159,GO:0097366,GO:0097367,GO:1901265,GO:1901363,GO:1901698,GO:1901700,GO:2001057		ko:K12264	ko05132,map05132				ko00000,ko00001			iE2348C_1286.E2348C_2967,iECED1_1282.ECED1_3159	Bacteria	1TQE9@1239,21Z7W@1506553,249CU@186801,COG0426@1,COG0426@2	NA|NA|NA	C	Flavodoxin
WP_013270818.1	610130.Closa_0075	1.6e-131	475.3	Lachnoclostridium	scdA	GO:0006807,GO:0006950,GO:0006979,GO:0008150,GO:0008152,GO:0009987,GO:0019538,GO:0030091,GO:0043170,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0050896,GO:0071704,GO:1901564		ko:K07322					ko00000				Bacteria	1UYJV@1239,2229J@1506553,24GZI@186801,COG2846@1,COG2846@2	NA|NA|NA	C	Domain of Unknown function (DUF542)
WP_013270819.1	610130.Closa_0076	1.3e-122	445.7	Lachnoclostridium	pflA		1.97.1.4	ko:K01420,ko:K04069,ko:K21562			R04710		ko00000,ko01000,ko03000				Bacteria	1V5MZ@1239,220Z7@1506553,24AQS@186801,COG0664@1,COG0664@2	NA|NA|NA	K	helix_turn_helix, cAMP Regulatory protein
WP_013270820.1	610130.Closa_0077	3.8e-212	743.8	Lachnoclostridium	galM		5.1.3.3	ko:K01785	ko00010,ko00052,ko01100,ko01110,ko01120,ko01130,map00010,map00052,map01100,map01110,map01120,map01130	M00632	R01602,R10619	RC00563	ko00000,ko00001,ko00002,ko01000				Bacteria	1VABJ@1239,21ZSH@1506553,24N27@186801,COG2017@1,COG2017@2	NA|NA|NA	G	Aldose 1-epimerase
WP_013270822.1	610130.Closa_0079	3.8e-279	966.8	Lachnoclostridium	araG	GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005886,GO:0016020,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017111,GO:0044424,GO:0044444,GO:0044464,GO:0071944	3.6.3.17	ko:K10539	ko02010,map02010	M00213			ko00000,ko00001,ko00002,ko01000,ko02000	3.A.1.2.2		iSSON_1240.SSON_1218	Bacteria	1TP6I@1239,21ZNA@1506553,247II@186801,COG1129@1,COG1129@2	NA|NA|NA	G	ATPases associated with a variety of cellular activities
WP_013270823.1	610130.Closa_0080	2.5e-170	604.7	Lachnoclostridium				ko:K10440,ko:K10538	ko02010,map02010	M00212,M00213			ko00000,ko00001,ko00002,ko02000	3.A.1.2.1,3.A.1.2.13,3.A.1.2.19,3.A.1.2.2			Bacteria	1UN4W@1239,21ZNP@1506553,247P3@186801,COG1172@1,COG1172@2	NA|NA|NA	G	Branched-chain amino acid transport system / permease component
WP_013270824.1	610130.Closa_0081	3.1e-198	697.6	Lachnoclostridium				ko:K10439,ko:K10537	ko02010,ko02030,map02010,map02030	M00212,M00213			ko00000,ko00001,ko00002,ko02000	3.A.1.2.1,3.A.1.2.13,3.A.1.2.19,3.A.1.2.2			Bacteria	1UZZW@1239,21Z6E@1506553,24BEX@186801,COG1879@1,COG1879@2	NA|NA|NA	G	Periplasmic binding protein domain
WP_013270825.1	610130.Closa_0082	2.5e-163	581.3	Lachnoclostridium													Bacteria	1UYBE@1239,21YXI@1506553,24FAY@186801,COG2207@1,COG2207@2	NA|NA|NA	K	AraC-binding-like domain
WP_013270826.1	610130.Closa_0083	0.0	2221.4	Lachnoclostridium													Bacteria	1TPP8@1239,21XYU@1506553,24B55@186801,COG0457@1,COG0457@2	NA|NA|NA	S	Domain of unknown function (DUF5107)
WP_013270828.1	610130.Closa_0085	0.0	1091.6	Lachnoclostridium	ppaC	GO:0003674,GO:0003824,GO:0004427,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006793,GO:0008150,GO:0008152,GO:0009987,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0044237,GO:0044424,GO:0044464	3.6.1.1	ko:K15986	ko00190,map00190				ko00000,ko00001,ko01000				Bacteria	1TPH6@1239,21XFF@1506553,248RQ@186801,COG1227@1,COG1227@2	NA|NA|NA	C	DRTGG domain protein
WP_013270829.1	610130.Closa_0086	6e-117	426.8	Lachnoclostridium	flr_1												Bacteria	1V1EA@1239,22011@1506553,24FWS@186801,COG1853@1,COG1853@2	NA|NA|NA	S	Flavin reductase like domain
WP_013270830.1	610130.Closa_0087	4.6e-91	340.5	Lachnoclostridium	aroK	GO:0000287,GO:0003674,GO:0003824,GO:0004765,GO:0005488,GO:0006082,GO:0006520,GO:0006725,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0008652,GO:0009058,GO:0009072,GO:0009073,GO:0009987,GO:0016053,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0016773,GO:0019438,GO:0019632,GO:0019752,GO:0032787,GO:0043167,GO:0043169,GO:0043436,GO:0044237,GO:0044238,GO:0044249,GO:0044281,GO:0044283,GO:0046394,GO:0046872,GO:0071704,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576,GO:1901615	2.7.1.71,4.2.3.4	ko:K00891,ko:K13829	ko00400,ko01100,ko01110,ko01130,ko01230,map00400,map01100,map01110,map01130,map01230	M00022	R02412,R03083	RC00002,RC00078,RC00847	ko00000,ko00001,ko00002,ko01000				Bacteria	1V3W6@1239,21ZZQ@1506553,24HKA@186801,COG0703@1,COG0703@2	NA|NA|NA	F	Catalyzes the specific phosphorylation of the 3-hydroxyl group of shikimic acid using ATP as a cosubstrate
WP_013270831.1	610130.Closa_0088	3.5e-201	708.0	Lachnoclostridium				ko:K03406	ko02020,ko02030,map02020,map02030				ko00000,ko00001,ko02035				Bacteria	1TP5A@1239,21XWD@1506553,247S3@186801,COG0840@1,COG0840@2	NA|NA|NA	NT	histidine kinase HAMP region domain protein
WP_013270832.1	610130.Closa_0089	1.8e-241	842.0	Lachnoclostridium				ko:K03406	ko02020,ko02030,map02020,map02030				ko00000,ko00001,ko02035				Bacteria	1TP5A@1239,21ZKS@1506553,247S3@186801,COG0840@1,COG0840@2	NA|NA|NA	NT	Methyl-accepting chemotaxis-like domains (chemotaxis sensory transducer).
