#target name	accession	query name	accession	full sequence E-value	full sequence score	full sequence bias	best 1 domain E-value	best 1 domain score	best 1 domain bias	domain number estimation exp	domain number estimation reg	domain number estimation clu	domain number estimation ov	domain number estimation env	domain number estimation dom	domain number estimation rep	domain number estimation inc	description of target
TIGR01117	TIGR01117	WP_013270782.1	-	1.9e-29	100.8	0.3	3.8e-29	99.8	0.3	1.4	1	1	0	1	1	1	1	mmdA: methylmalonyl-CoA decarboxylase alpha subunit
TIGR03133	TIGR03133	WP_013270782.1	-	7.1e-18	62.8	6.3	2.3e-17	61.1	0.2	2.8	2	1	0	2	2	2	1	malonate_beta: biotin-independent malonate decarboxylase, beta subunit
TIGR03134	TIGR03134	WP_013270782.1	-	7.5e-11	39.9	0.4	2.2e-08	31.9	0.0	2.2	2	0	0	2	2	2	2	malonate_gamma: biotin-independent malonate decarboxylase, gamma subunit
TIGR00375	TIGR00375	WP_013270782.1	-	0.027	11.8	0.0	0.057	10.7	0.0	1.5	1	0	0	1	1	1	0	TIGR00375: TIGR00375 family protein
TIGR03151	TIGR03151	WP_013270783.1	-	5e-30	102.8	6.8	4.5e-19	66.8	0.0	2.3	2	1	0	2	2	2	2	enACPred_II: putative enoyl-[acyl-carrier-protein] reductase II
TIGR00262	TIGR00262	WP_013270783.1	-	0.00023	18.1	0.1	0.13	9.1	0.0	2.2	2	0	0	2	2	2	2	trpA: tryptophan synthase, alpha subunit
TIGR03572	TIGR03572	WP_013270783.1	-	0.0011	16.4	0.0	0.0021	15.4	0.0	1.4	1	0	0	1	1	1	1	WbuZ: glycosyl amidation-associated protein WbuZ
TIGR01037	TIGR01037	WP_013270783.1	-	0.0024	14.9	1.2	0.0061	13.6	0.1	2.2	2	2	0	2	2	2	1	pyrD_sub1_fam: dihydroorotate dehydrogenase family protein
TIGR00343	TIGR00343	WP_013270783.1	-	0.003	15.1	0.1	0.0073	13.8	0.0	1.6	2	0	0	2	2	2	1	TIGR00343: pyridoxal 5'-phosphate synthase, synthase subunit Pdx1
TIGR00735	TIGR00735	WP_013270783.1	-	0.0034	14.7	0.4	0.018	12.3	0.0	2.0	2	0	0	2	2	2	1	hisF: imidazoleglycerol phosphate synthase, cyclase subunit
TIGR00419	TIGR00419	WP_013270783.1	-	0.0037	15.1	0.0	0.0091	13.8	0.0	1.6	1	0	0	1	1	1	1	tim: triose-phosphate isomerase
TIGR02151	TIGR02151	WP_013270783.1	-	0.014	12.3	0.0	0.037	10.9	0.0	1.6	1	0	0	1	1	1	0	IPP_isom_2: isopentenyl-diphosphate delta-isomerase, type 2
TIGR01036	TIGR01036	WP_013270783.1	-	0.023	11.4	0.1	0.051	10.3	0.0	1.5	2	0	0	2	2	2	0	pyrD_sub2: dihydroorotate dehydrogenase (fumarate)
TIGR02134	TIGR02134	WP_013270783.1	-	0.027	12.1	0.0	0.058	11.0	0.0	1.5	1	0	0	1	1	1	0	transald_staph: transaldolase
TIGR03290	TIGR03290	WP_013270783.1	-	0.045	11.7	1.6	0.25	9.3	0.5	2.4	2	1	1	3	3	3	0	CoB_CoM_SS_C: CoB--CoM heterodisulfide reductase, subunit C
TIGR01302	TIGR01302	WP_013270783.1	-	0.11	9.2	3.9	2.5	4.8	0.0	2.5	3	0	0	3	3	3	0	IMP_dehydrog: inosine-5'-monophosphate dehydrogenase
TIGR00801	TIGR00801	WP_013270784.1	-	2.6e-110	367.2	44.1	3e-110	367.0	44.1	1.0	1	0	0	1	1	1	1	ncs2: uracil-xanthine permease
TIGR03616	TIGR03616	WP_013270784.1	-	1.6e-80	268.9	40.3	2e-80	268.6	40.3	1.0	1	0	0	1	1	1	1	RutG: pyrimidine utilization transport protein G
TIGR03173	TIGR03173	WP_013270784.1	-	2.3e-55	186.0	40.3	1.3e-54	183.5	40.3	2.1	1	1	0	1	1	1	1	pbuX: xanthine permease
TIGR00326	TIGR00326	WP_013270786.1	-	0.00049	17.4	0.0	0.00057	17.1	0.0	1.1	1	0	0	1	1	1	1	eubact_ribD: riboflavin biosynthesis protein RibD
TIGR02571	TIGR02571	WP_013270786.1	-	0.015	13.2	0.1	0.019	12.9	0.1	1.3	1	1	0	1	1	1	0	ComEB: ComE operon protein 2
TIGR03337	TIGR03337	WP_013270789.1	-	6.6e-20	69.7	0.0	1.1e-19	69.1	0.0	1.3	1	1	0	1	1	1	1	phnR: phosphonate utilization transcriptional regulator PhnR
TIGR02325	TIGR02325	WP_013270789.1	-	9.5e-19	65.8	0.0	1.3e-18	65.4	0.0	1.1	1	0	0	1	1	1	1	C_P_lyase_phnF: phosphonate metabolism transcriptional regulator PhnF
TIGR02018	TIGR02018	WP_013270789.1	-	7.8e-17	59.4	0.0	1e-16	59.0	0.0	1.1	1	0	0	1	1	1	1	his_ut_repres: histidine utilization repressor
TIGR02404	TIGR02404	WP_013270789.1	-	9.8e-13	46.2	0.0	1.1e-12	46.1	0.0	1.1	1	0	0	1	1	1	1	trehalos_R_Bsub: trehalose operon repressor
TIGR02812	TIGR02812	WP_013270789.1	-	5.3e-09	34.0	0.0	7.7e-09	33.5	0.0	1.3	1	0	0	1	1	1	1	fadR_gamma: fatty acid metabolism transcriptional regulator FadR
TIGR01884	TIGR01884	WP_013270789.1	-	0.028	11.8	0.0	0.049	11.0	0.0	1.3	1	0	0	1	1	1	0	cas_HTH: CRISPR locus-related DNA-binding protein
TIGR03851	TIGR03851	WP_013270791.1	-	2.9e-07	27.7	0.2	2.9e-07	27.7	0.2	2.7	3	0	0	3	3	3	1	chitin_NgcE: carbohydrate ABC transporter, N-acetylglucosamine/diacetylchitobiose-binding protein
TIGR03850	TIGR03850	WP_013270791.1	-	0.00014	18.6	3.8	0.002	14.7	0.3	2.9	3	0	0	3	3	3	2	bind_CPR_0540: carbohydrate ABC transporter substrate-binding protein, CPR_0540 family
TIGR00232	TIGR00232	WP_013270794.1	-	2.4e-62	209.2	0.0	2.8e-62	208.9	0.0	1.1	1	0	0	1	1	1	1	tktlase_bact: transketolase
TIGR00204	TIGR00204	WP_013270794.1	-	4.8e-19	66.3	0.0	1.5e-11	41.5	0.0	2.0	1	1	1	2	2	2	2	dxs: 1-deoxy-D-xylulose-5-phosphate synthase
TIGR03182	TIGR03182	WP_013270794.1	-	1.4e-13	48.4	0.1	1.9e-13	48.0	0.1	1.1	1	0	0	1	1	1	1	PDH_E1_alph_y: pyruvate dehydrogenase (acetyl-transferring) E1 component, alpha subunit
TIGR00759	TIGR00759	WP_013270794.1	-	1.7e-13	47.4	0.0	6.9e-12	42.1	0.0	2.0	1	1	1	2	2	2	2	aceE: pyruvate dehydrogenase (acetyl-transferring), homodimeric type
TIGR03181	TIGR03181	WP_013270794.1	-	8.8e-13	45.8	0.0	1.2e-12	45.4	0.0	1.1	1	0	0	1	1	1	1	PDH_E1_alph_x: pyruvate dehydrogenase (acetyl-transferring) E1 component, alpha subunit
TIGR03186	TIGR03186	WP_013270794.1	-	2.2e-07	27.5	0.1	4e-06	23.3	0.0	2.0	1	1	1	2	2	2	2	AKGDH_not_PDH: alpha-ketoglutarate dehydrogenase
TIGR03846	TIGR03846	WP_013270794.1	-	0.023	12.6	0.0	0.034	12.0	0.0	1.2	1	0	0	1	1	1	0	sulfopy_beta: sulfopyruvate decarboxylase, beta subunit
TIGR03297	TIGR03297	WP_013270794.1	-	0.04	10.9	0.0	0.046	10.7	0.0	1.1	1	0	0	1	1	1	0	Ppyr-DeCO2ase: phosphonopyruvate decarboxylase
TIGR00204	TIGR00204	WP_013270795.1	-	5.8e-64	214.6	0.0	6.8e-64	214.4	0.0	1.0	1	0	0	1	1	1	1	dxs: 1-deoxy-D-xylulose-5-phosphate synthase
TIGR00232	TIGR00232	WP_013270795.1	-	9.1e-28	94.9	0.0	1.1e-27	94.6	0.0	1.0	1	0	0	1	1	1	1	tktlase_bact: transketolase
TIGR03710	TIGR03710	WP_013270795.1	-	0.00011	18.9	0.0	0.00017	18.3	0.0	1.2	1	0	0	1	1	1	1	OAFO_sf: 2-oxoacid:acceptor oxidoreductase, alpha subunit
TIGR03336	TIGR03336	WP_013270795.1	-	0.0067	12.7	0.2	0.014	11.7	0.1	1.4	1	1	0	1	1	1	1	IOR_alpha: indolepyruvate ferredoxin oxidoreductase, alpha subunit
TIGR04366	TIGR04366	WP_013270796.1	-	3.5e-06	24.9	0.0	5.1e-06	24.4	0.0	1.2	1	0	0	1	1	1	1	cupin_WbuC: cupin fold metalloprotein, WbuC family
TIGR03905	TIGR03905	WP_013270797.1	-	2.3e-37	125.3	0.1	2.6e-37	125.1	0.1	1.0	1	0	0	1	1	1	1	TIGR03905_4_Cys: uncharacterized protein TIGR03905
TIGR01704	TIGR01704	WP_013270798.1	-	3.2e-57	191.7	3.3	3.7e-57	191.4	3.3	1.0	1	0	0	1	1	1	1	MTA/SAH-Nsdase: MTA/SAH nucleosidase
TIGR03664	TIGR03664	WP_013270798.1	-	2.1e-24	84.5	0.8	2.9e-24	84.0	0.8	1.2	1	0	0	1	1	1	1	fut_nucase: futalosine hydrolase
TIGR03468	TIGR03468	WP_013270798.1	-	1.1e-21	75.3	0.1	4.2e-12	44.0	0.0	2.1	2	0	0	2	2	2	2	HpnG: hopanoid-associated phosphorylase
TIGR00107	TIGR00107	WP_013270798.1	-	2.4e-13	48.1	0.8	3e-13	47.8	0.8	1.1	1	0	0	1	1	1	1	deoD: purine nucleoside phosphorylase
TIGR01718	TIGR01718	WP_013270798.1	-	5.5e-08	30.4	0.6	6.8e-08	30.1	0.6	1.3	1	1	0	1	1	1	1	Uridine-psphlse: uridine phosphorylase
TIGR01721	TIGR01721	WP_013270798.1	-	4.9e-06	23.8	0.0	1.1e-05	22.7	0.0	1.5	1	1	0	1	1	1	1	AMN-like: putative AMP nucleosidase
TIGR01705	TIGR01705	WP_013270798.1	-	1.8e-05	22.6	0.2	0.00026	18.8	0.2	2.1	1	1	0	1	1	1	1	MTA/SAH-nuc-hyp: putative 5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase
TIGR01717	TIGR01717	WP_013270798.1	-	6.5e-05	19.8	0.1	8.4e-05	19.5	0.1	1.1	1	0	0	1	1	1	1	AMP-nucleosdse: AMP nucleosidase
TIGR04073	TIGR04073	WP_013270798.1	-	0.0011	17.0	0.2	0.0048	14.9	0.2	2.0	2	0	0	2	2	2	1	exo_TIGR04073: putative exosortase-associated protein, TIGR04073 family
TIGR01694	TIGR01694	WP_013270798.1	-	0.003	14.9	0.2	0.0043	14.4	0.2	1.4	1	1	0	1	1	1	1	MTAP: methylthioadenosine phosphorylase
TIGR03850	TIGR03850	WP_013270802.1	-	7.7e-22	75.4	6.8	2.4e-10	37.6	5.3	2.4	2	1	0	2	2	2	2	bind_CPR_0540: carbohydrate ABC transporter substrate-binding protein, CPR_0540 family
TIGR03851	TIGR03851	WP_013270802.1	-	1e-06	25.9	2.5	1e-06	25.9	2.5	2.0	2	0	0	2	2	2	1	chitin_NgcE: carbohydrate ABC transporter, N-acetylglucosamine/diacetylchitobiose-binding protein
TIGR01990	TIGR01990	WP_013270808.1	-	5.2e-69	229.9	0.0	6.1e-69	229.7	0.0	1.0	1	0	0	1	1	1	1	bPGM: beta-phosphoglucomutase
TIGR02009	TIGR02009	WP_013270808.1	-	2.2e-57	192.2	0.0	2.5e-57	192.0	0.0	1.0	1	0	0	1	1	1	1	PGMB-YQAB-SF: beta-phosphoglucomutase family hydrolase
TIGR01509	TIGR01509	WP_013270808.1	-	3.5e-17	61.0	0.2	5.1e-14	50.7	0.0	2.2	2	0	0	2	2	2	2	HAD-SF-IA-v3: HAD hydrolase, family IA, variant 3
TIGR02253	TIGR02253	WP_013270808.1	-	8.8e-16	56.3	0.0	1.1e-15	55.9	0.0	1.2	1	0	0	1	1	1	1	CTE7: HAD hydrolase, TIGR02253 family
TIGR01449	TIGR01449	WP_013270808.1	-	1.3e-14	52.2	0.1	3.4e-14	50.8	0.1	1.7	1	1	0	1	1	1	1	PGP_bact: phosphoglycolate phosphatase, bacterial
TIGR01454	TIGR01454	WP_013270808.1	-	5e-13	47.1	0.1	1.7e-12	45.4	0.1	1.7	1	1	0	1	1	1	1	AHBA_synth_RP: AHBA synthesis associated protein
TIGR02252	TIGR02252	WP_013270808.1	-	2.2e-10	38.6	0.0	2e-09	35.4	0.0	2.0	1	1	0	1	1	1	1	DREG-2: HAD hydrolase, REG-2-like, family IA
TIGR03351	TIGR03351	WP_013270808.1	-	4.1e-09	34.7	0.0	4.9e-09	34.4	0.0	1.0	1	0	0	1	1	1	1	PhnX-like: phosphonatase-like hydrolase
TIGR02247	TIGR02247	WP_013270808.1	-	1.1e-08	33.1	0.0	1.8e-08	32.3	0.0	1.3	1	0	0	1	1	1	1	HAD-1A3-hyp: epoxide hydrolase N-terminal domain-like phosphatase
TIGR01993	TIGR01993	WP_013270808.1	-	2.5e-08	31.9	0.1	4e-08	31.2	0.1	1.3	1	1	0	1	1	1	1	Pyr-5-nucltdase: pyrimidine 5'-nucleotidase
TIGR01549	TIGR01549	WP_013270808.1	-	5.2e-07	28.2	1.0	0.00014	20.2	0.0	2.1	1	1	1	2	2	2	2	HAD-SF-IA-v1: HAD hydrolase, family IA, variant 1
TIGR01428	TIGR01428	WP_013270808.1	-	1.4e-06	26.4	0.0	2.3e-06	25.8	0.0	1.3	1	1	0	1	1	1	1	HAD_type_II: haloacid dehalogenase, type II
TIGR01548	TIGR01548	WP_013270808.1	-	9e-05	20.1	0.0	0.0026	15.3	0.0	2.1	1	1	1	2	2	2	1	HAD-SF-IA-hyp1: HAD hydrolase, TIGR01548 family
TIGR01662	TIGR01662	WP_013270808.1	-	0.0001	20.4	0.1	0.09	10.8	0.0	2.8	2	1	0	2	2	2	2	HAD-SF-IIIA: HAD hydrolase, family IIIA
TIGR02254	TIGR02254	WP_013270808.1	-	0.00042	17.8	0.3	0.014	12.8	0.3	2.1	1	1	0	1	1	1	1	YjjG/YfnB: noncanonical pyrimidine nucleotidase, YjjG family
TIGR01668	TIGR01668	WP_013270808.1	-	0.01	13.3	0.0	0.63	7.5	0.0	2.3	2	0	0	2	2	2	0	YqeG_hyp_ppase: HAD phosphatase, family IIIA
TIGR01656	TIGR01656	WP_013270808.1	-	0.044	11.7	0.2	3.8	5.4	0.1	2.3	1	1	0	2	2	2	0	Histidinol-ppas: histidinol-phosphate phosphatase domain
TIGR01481	TIGR01481	WP_013270809.1	-	4.3e-35	119.6	0.3	4.1e-26	90.1	0.0	2.0	2	0	0	2	2	2	2	ccpA: catabolite control protein A
TIGR02405	TIGR02405	WP_013270809.1	-	1.5e-20	71.8	0.3	1.4e-19	68.5	0.3	1.9	1	1	0	1	1	1	1	trehalos_R_Ecol: trehalose operon repressor
TIGR02417	TIGR02417	WP_013270809.1	-	1.4e-18	65.2	0.0	1.3e-17	62.1	0.0	1.9	1	1	0	1	1	1	1	fruct_sucro_rep: D-fructose-responsive transcription factor
TIGR04527	TIGR04527	WP_013270811.1	-	4.5e-05	21.2	6.9	0.0016	16.1	0.6	2.2	2	0	0	2	2	2	2	mycoplas_twoTM: two transmembrane protein
TIGR04410	TIGR04410	WP_013270811.1	-	0.074	11.1	9.6	0.062	11.3	0.2	3.4	3	2	0	3	3	3	0	Spiro_T2SS_lipo: type II secretion system-associated lipoprotein
TIGR00232	TIGR00232	WP_013270815.1	-	1.1e-263	874.4	0.0	1.2e-263	874.2	0.0	1.0	1	0	0	1	1	1	1	tktlase_bact: transketolase
TIGR00204	TIGR00204	WP_013270815.1	-	5.9e-14	49.4	0.6	1.3e-10	38.4	0.0	2.8	2	1	1	3	3	3	3	dxs: 1-deoxy-D-xylulose-5-phosphate synthase
TIGR00759	TIGR00759	WP_013270815.1	-	3e-05	20.1	0.1	0.00093	15.2	0.0	2.2	1	1	0	2	2	2	2	aceE: pyruvate dehydrogenase (acetyl-transferring), homodimeric type
TIGR00744	TIGR00744	WP_013270816.1	-	3.6e-91	303.7	9.2	4.1e-91	303.5	9.2	1.0	1	0	0	1	1	1	1	ROK_glcA_fam: ROK family protein (putative glucokinase)
TIGR01315	TIGR01315	WP_013270816.1	-	0.0017	15.1	1.3	0.0041	13.8	0.0	2.1	3	0	0	3	3	3	1	5C_CHO_kinase: FGGY-family pentulose kinase
TIGR01753	TIGR01753	WP_013270817.1	-	1.3e-14	52.8	0.0	2.5e-14	51.9	0.0	1.5	1	0	0	1	1	1	1	flav_short: flavodoxin
TIGR03675	TIGR03675	WP_013270817.1	-	8.1e-06	22.3	0.0	1.4e-05	21.5	0.0	1.3	1	0	0	1	1	1	1	arCOG00543: arCOG00543 universal archaeal KH-domain/beta-lactamase-domain protein
TIGR01752	TIGR01752	WP_013270817.1	-	1.4e-05	22.7	0.1	2.2e-05	22.0	0.1	1.3	1	0	0	1	1	1	1	flav_long: flavodoxin
TIGR00649	TIGR00649	WP_013270817.1	-	0.0017	14.8	0.0	0.0026	14.2	0.0	1.2	1	0	0	1	1	1	1	MG423: beta-CASP ribonuclease, RNase J family
TIGR03652	TIGR03652	WP_013270818.1	-	3.7e-61	204.6	4.7	4.2e-61	204.4	4.7	1.0	1	0	0	1	1	1	1	FeS_repair_RIC: iron-sulfur cluster repair di-iron protein
TIGR03980	TIGR03980	WP_013270818.1	-	0.00028	18.9	0.0	0.0029	15.6	0.0	2.6	2	1	0	2	2	2	1	prismane_assoc: hybrid cluster protein-associated redox disulfide domain
TIGR03697	TIGR03697	WP_013270819.1	-	1.1e-17	62.4	0.1	1.4e-17	62.0	0.1	1.1	1	0	0	1	1	1	1	NtcA_cyano: global nitrogen regulator NtcA
TIGR02634	TIGR02634	WP_013270824.1	-	0.0002	19.0	5.0	0.00035	18.2	0.7	2.4	2	0	0	2	2	2	2	xylF: D-xylose ABC transporter, D-xylose-binding protein
TIGR02955	TIGR02955	WP_013270824.1	-	0.0019	15.5	0.1	0.0032	14.7	0.1	1.3	1	0	0	1	1	1	1	TMAO_TorT: TMAO reductase system periplasmic protein TorT
TIGR01302	TIGR01302	WP_013270828.1	-	1.7e-09	35.0	0.6	2.3e-05	21.4	0.0	2.2	2	0	0	2	2	2	2	IMP_dehydrog: inosine-5'-monophosphate dehydrogenase
TIGR00393	TIGR00393	WP_013270828.1	-	0.00013	19.6	0.1	0.032	11.8	0.0	2.3	2	0	0	2	2	2	2	kpsF: sugar isomerase, KpsF/GutQ family
TIGR01303	TIGR01303	WP_013270828.1	-	0.00019	18.4	0.1	0.0079	13.1	0.0	2.1	2	0	0	2	2	2	2	IMP_DH_rel_1: IMP dehydrogenase family protein
TIGR01137	TIGR01137	WP_013270828.1	-	0.0049	13.5	0.3	0.92	6.0	0.0	2.9	3	0	0	3	3	3	2	cysta_beta: cystathionine beta-synthase
TIGR03615	TIGR03615	WP_013270829.1	-	1.4e-07	29.6	0.0	1.9e-07	29.2	0.0	1.1	1	0	0	1	1	1	1	RutF: pyrimidine utilization flavin reductase protein F
TIGR02296	TIGR02296	WP_013270829.1	-	5.9e-05	21.1	0.0	9e-05	20.5	0.0	1.2	1	0	0	1	1	1	1	HpaC: 4-hydroxyphenylacetate 3-monooxygenase, reductase component
TIGR00152	TIGR00152	WP_013270830.1	-	6.9e-05	20.7	0.0	0.00016	19.6	0.0	1.6	1	0	0	1	1	1	1	TIGR00152: dephospho-CoA kinase
TIGR01351	TIGR01351	WP_013270830.1	-	0.00037	18.1	0.1	0.0094	13.6	0.0	2.4	3	0	0	3	3	3	1	adk: adenylate kinase
TIGR01313	TIGR01313	WP_013270830.1	-	0.0021	15.8	0.0	0.025	12.3	0.0	2.1	2	0	0	2	2	2	1	therm_gnt_kin: carbohydrate kinase, thermoresistant glucokinase family
TIGR00017	TIGR00017	WP_013270830.1	-	0.0023	15.6	0.0	0.013	13.1	0.0	2.0	2	0	0	2	2	2	1	cmk: cytidylate kinase
TIGR02173	TIGR02173	WP_013270830.1	-	0.0025	15.8	0.1	0.0032	15.5	0.1	1.4	1	1	0	1	1	1	1	cyt_kin_arch: putative cytidylate kinase
TIGR03574	TIGR03574	WP_013270830.1	-	0.0067	13.8	0.0	0.0088	13.5	0.0	1.4	1	1	0	1	1	1	1	selen_PSTK: L-seryl-tRNA(Sec) kinase
TIGR02888	TIGR02888	WP_013270830.1	-	0.019	13.2	0.1	0.051	11.8	0.1	1.7	1	0	0	1	1	1	0	spore_YlmC_YmxH: sporulation protein, YlmC/YmxH family
TIGR03336	TIGR03336	WP_013270830.1	-	0.035	10.4	0.1	0.032	10.5	0.1	1.1	1	0	0	1	1	1	0	IOR_alpha: indolepyruvate ferredoxin oxidoreductase, alpha subunit
TIGR00996	TIGR00996	WP_013270831.1	-	0.00075	16.7	25.6	0.0042	14.3	8.0	2.6	1	1	1	2	2	2	2	Mtu_fam_mce: virulence factor Mce family protein
TIGR02169	TIGR02169	WP_013270831.1	-	0.0016	14.1	30.2	0.00049	15.8	20.4	2.6	2	1	0	2	2	2	2	SMC_prok_A: chromosome segregation protein SMC
TIGR02168	TIGR02168	WP_013270831.1	-	0.0019	13.9	37.9	0.0061	12.3	37.9	2.0	1	1	0	1	1	1	1	SMC_prok_B: chromosome segregation protein SMC
TIGR04527	TIGR04527	WP_013270831.1	-	0.002	15.8	27.8	0.0022	15.7	11.0	3.4	2	1	1	3	3	3	3	mycoplas_twoTM: two transmembrane protein
TIGR00249	TIGR00249	WP_013270831.1	-	0.083	10.7	3.5	0.11	10.3	0.6	2.6	2	1	0	2	2	2	0	sixA: phosphohistidine phosphatase SixA
TIGR03057	TIGR03057	WP_013270831.1	-	3.3	6.1	8.9	0.21	9.9	1.3	3.0	3	0	0	3	3	3	0	xxxLxxG_by_4: X-X-X-Leu-X-X-Gly heptad repeats
TIGR02872	TIGR02872	WP_013270831.1	-	9.4	3.5	18.6	0.08	10.3	0.1	4.0	3	1	1	4	4	4	0	spore_ytvI: sporulation integral membrane protein YtvI
TIGR02169	TIGR02169	WP_013270832.1	-	1.5e-05	20.8	11.4	2.3e-05	20.3	11.4	1.1	1	0	0	1	1	1	1	SMC_prok_A: chromosome segregation protein SMC
TIGR02168	TIGR02168	WP_013270832.1	-	0.0006	15.6	17.3	0.001	14.8	17.3	1.3	1	0	0	1	1	1	1	SMC_prok_B: chromosome segregation protein SMC
TIGR03513	TIGR03513	WP_013270832.1	-	0.0026	15.6	10.2	0.0052	14.6	0.4	2.6	2	0	0	2	2	2	2	GldL_gliding: gliding motility-associated protein GldL
TIGR03964	TIGR03964	WP_013270832.1	-	0.026	12.1	5.0	1.4	6.4	0.1	3.3	3	0	0	3	3	3	0	mycofact_creat: mycofactocin system creatininase family protein
TIGR03057	TIGR03057	WP_013270832.1	-	0.04	12.2	9.7	0.013	13.7	3.6	3.2	3	0	0	3	3	3	0	xxxLxxG_by_4: X-X-X-Leu-X-X-Gly heptad repeats
TIGR02002	TIGR02002	WP_013270833.1	-	1.3e-160	533.4	26.1	1.9e-160	532.8	26.1	1.2	1	1	0	1	1	1	1	PTS-II-BC-glcB: PTS system, glucose-specific IIBC component
TIGR02004	TIGR02004	WP_013270833.1	-	7.7e-133	441.7	29.1	3.3e-131	436.3	29.1	2.0	1	1	0	1	1	1	1	PTS-IIBC-malX: PTS system, maltose and glucose-specific IIBC component
TIGR01998	TIGR01998	WP_013270833.1	-	6.7e-130	431.9	24.6	7.7e-130	431.7	24.6	1.0	1	0	0	1	1	1	1	PTS-II-BC-nag: PTS system, N-acetylglucosamine-specific IIBC component
TIGR02005	TIGR02005	WP_013270833.1	-	1.7e-82	275.3	35.4	3.8e-68	228.0	23.1	2.8	1	1	1	2	2	2	2	PTS-IIBC-alpha: PTS system, alpha-glucoside-specific IIBC component
TIGR02003	TIGR02003	WP_013270833.1	-	2.8e-79	265.1	26.8	8.5e-71	237.1	13.7	2.5	1	1	1	2	2	2	2	PTS-II-BC-unk1: PTS system, IIBC component
TIGR00852	TIGR00852	WP_013270833.1	-	3.9e-70	234.4	24.8	6.1e-70	233.8	24.8	1.3	1	0	0	1	1	1	1	pts-Glc: PTS system, maltose and glucose-specific subfamily, IIC component
TIGR00826	TIGR00826	WP_013270833.1	-	2.8e-20	70.4	0.4	4.5e-20	69.8	0.4	1.3	1	0	0	1	1	1	1	EIIB_glc: PTS system, glucose-like IIB component
TIGR01996	TIGR01996	WP_013270833.1	-	1.5e-10	38.2	0.5	1.5e-10	38.2	0.5	3.8	3	1	0	3	3	3	2	PTS-II-BC-sucr: PTS system, sucrose-specific IIBC component
TIGR01995	TIGR01995	WP_013270833.1	-	2.4e-09	34.2	0.4	2.4e-09	34.2	0.4	3.7	2	2	1	3	3	3	2	PTS-II-ABC-beta: PTS system, beta-glucoside-specific IIABC component
TIGR01992	TIGR01992	WP_013270833.1	-	3.8e-08	30.6	0.2	3.8e-08	30.6	0.2	3.9	3	1	0	3	3	3	1	PTS-IIBC-Tre: PTS system, trehalose-specific IIBC component
TIGR03572	TIGR03572	WP_013270834.1	-	1.6e-06	25.6	0.1	0.013	12.8	0.0	2.7	3	0	0	3	3	3	2	WbuZ: glycosyl amidation-associated protein WbuZ
TIGR03128	TIGR03128	WP_013270834.1	-	4.2e-05	21.2	0.8	0.0003	18.4	0.6	2.4	1	1	1	2	2	2	1	RuMP_HxlA: 3-hexulose-6-phosphate synthase
TIGR00007	TIGR00007	WP_013270834.1	-	8.6e-05	20.2	0.3	0.0054	14.3	0.0	2.4	3	0	0	3	3	3	1	TIGR00007: 1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide isomerase
TIGR00734	TIGR00734	WP_013270834.1	-	0.00013	19.8	0.0	0.00058	17.7	0.0	1.9	2	1	1	3	3	3	1	hisAF_rel: hisA/hisF family protein
TIGR01037	TIGR01037	WP_013270834.1	-	0.00075	16.6	0.9	0.12	9.4	0.0	2.3	2	1	0	2	2	2	2	pyrD_sub1_fam: dihydroorotate dehydrogenase family protein
TIGR00343	TIGR00343	WP_013270834.1	-	0.00089	16.8	0.1	0.0016	16.0	0.0	1.6	1	1	1	2	2	2	1	TIGR00343: pyridoxal 5'-phosphate synthase, synthase subunit Pdx1
TIGR00735	TIGR00735	WP_013270834.1	-	0.0011	16.3	0.3	0.41	7.8	0.0	2.4	1	1	1	2	2	2	2	hisF: imidazoleglycerol phosphate synthase, cyclase subunit
TIGR00737	TIGR00737	WP_013270834.1	-	0.0026	15.0	0.1	0.011	12.9	0.0	1.9	1	1	0	2	2	2	1	nifR3_yhdG: putative TIM-barrel protein, nifR3 family
TIGR00262	TIGR00262	WP_013270834.1	-	0.0027	14.6	0.1	0.0066	13.3	0.1	1.7	1	1	0	1	1	1	1	trpA: tryptophan synthase, alpha subunit
TIGR03997	TIGR03997	WP_013270834.1	-	0.0046	13.3	0.4	0.0092	12.3	0.1	1.6	2	0	0	2	2	2	1	mycofact_OYE_2: mycofactocin system FadH/OYE family oxidoreductase 2
TIGR02151	TIGR02151	WP_013270834.1	-	0.0057	13.6	0.2	0.089	9.6	0.0	2.1	2	0	0	2	2	2	1	IPP_isom_2: isopentenyl-diphosphate delta-isomerase, type 2
TIGR03151	TIGR03151	WP_013270834.1	-	0.0058	13.9	1.8	0.017	12.4	1.8	1.7	1	1	0	1	1	1	1	enACPred_II: putative enoyl-[acyl-carrier-protein] reductase II
TIGR01302	TIGR01302	WP_013270834.1	-	0.0063	13.4	1.4	0.24	8.1	0.3	2.4	1	1	2	3	3	3	1	IMP_dehydrog: inosine-5'-monophosphate dehydrogenase
TIGR01304	TIGR01304	WP_013270834.1	-	0.0083	13.4	0.6	0.022	12.0	0.0	1.9	2	1	0	2	2	2	1	IMP_DH_rel_2: IMP dehydrogenase family protein
TIGR01306	TIGR01306	WP_013270834.1	-	0.016	12.7	0.0	0.029	11.8	0.0	1.4	1	0	0	1	1	1	0	GMP_reduct_2: guanosine monophosphate reductase
