#target name	accession	query name	accession	full sequence E-value	full sequence score	full sequence bias	best 1 domain E-value	best 1 domain score	best 1 domain bias	domain number estimation exp	domain number estimation reg	domain number estimation clu	domain number estimation ov	domain number estimation env	domain number estimation dom	domain number estimation rep	domain number estimation inc	description of target
TIGR01389	TIGR01389	NP_414601.1	-	1.4e-08	31.6	0.3	0.0015	15.0	0.0	3.2	2	1	1	3	3	3	2	recQ: ATP-dependent DNA helicase RecQ
TIGR02621	TIGR02621	NP_414601.1	-	2.5e-05	20.4	0.0	5e-05	19.4	0.0	1.4	1	0	0	1	1	1	1	cas3_GSU0051: CRISPR-associated helicase Cas3, subtype Dpsyc
TIGR00614	TIGR00614	NP_414601.1	-	0.00016	18.5	0.1	0.16	8.6	0.0	2.3	2	0	0	2	2	2	2	recQ_fam: ATP-dependent DNA helicase, RecQ family
TIGR00043	TIGR00043	NP_414601.1	-	0.016	13.3	0.2	1.6	6.9	0.0	2.6	2	0	0	2	2	2	0	TIGR00043: rRNA maturation RNase YbeY
TIGR00595	TIGR00595	NP_414601.1	-	0.023	11.2	0.0	1.9	4.9	0.0	2.3	2	0	0	2	2	2	0	priA: primosomal protein N'
TIGR01234	TIGR01234	NP_414605.1	-	8.3e-285	943.5	0.2	9.4e-285	943.4	0.2	1.0	1	0	0	1	1	1	1	L-ribulokinase: ribulokinase
TIGR01315	TIGR01315	NP_414605.1	-	9e-43	144.7	0.0	1.2e-42	144.2	0.0	1.1	1	0	0	1	1	1	1	5C_CHO_kinase: FGGY-family pentulose kinase
TIGR01312	TIGR01312	NP_414605.1	-	1e-36	124.4	1.3	2e-27	93.8	1.2	3.0	2	1	0	2	2	2	2	XylB: xylulokinase
TIGR01311	TIGR01311	NP_414605.1	-	5.3e-15	52.6	0.4	2.6e-14	50.4	0.3	1.9	2	0	0	2	2	2	1	glycerol_kin: glycerol kinase
TIGR02628	TIGR02628	NP_414605.1	-	3.2e-12	44.1	0.3	2e-05	21.7	0.1	3.1	3	0	0	3	3	3	2	fuculo_kin_coli: L-fuculokinase
TIGR01314	TIGR01314	NP_414605.1	-	9.8e-07	25.6	0.0	6.7e-06	22.8	0.0	2.2	1	1	0	1	1	1	1	gntK_FGGY: gluconate kinase
TIGR04094	TIGR04094	NP_414606.1	-	1.5e-19	68.2	0.0	1.9e-19	67.8	0.0	1.1	1	0	0	1	1	1	1	adjacent_YSIRK: YSIRK-targeted surface antigen transcriptional regulator
TIGR02297	TIGR02297	NP_414606.1	-	1.6e-11	41.9	0.0	1.9e-11	41.7	0.0	1.2	1	0	0	1	1	1	1	HpaA: 4-hydroxyphenylacetate catabolism regulatory protein HpaA
TIGR01276	TIGR01276	NP_414610.1	-	1.2e-195	647.1	1.0	1.3e-195	646.9	1.0	1.0	1	0	0	1	1	1	1	thiB: thiamin/thiamin pyrophosphate ABC transporter, thiamin/thiamin pyrophospate-binding protein
TIGR01254	TIGR01254	NP_414610.1	-	6.4e-157	519.5	2.0	7.2e-157	519.3	2.0	1.0	1	0	0	1	1	1	1	sfuA: ABC transporter periplasmic binding protein, thiB subfamily
TIGR03227	TIGR03227	NP_414610.1	-	1.6e-17	61.4	0.4	3.4e-17	60.3	0.4	1.5	1	1	0	1	1	1	1	PhnS: 2-aminoethylphosphonate ABC transporter, 2-aminoethylphosphonate binding protein
TIGR03261	TIGR03261	NP_414610.1	-	3e-08	31.1	0.3	5.9e-08	30.1	0.3	1.4	1	1	0	1	1	1	1	phnS2: putative 2-aminoethylphosphonate ABC transporter, periplasmic 2-aminoethylphosphonate-binding protein
TIGR02294	TIGR02294	NP_414611.1	-	2e-06	24.6	0.0	3.4e-06	23.8	0.0	1.3	1	0	0	1	1	1	1	nickel_nikA: nickel ABC transporter, nickel/metallophore periplasmic binding protein
TIGR00170	TIGR00170	NP_414614.1	-	5.1e-284	939.9	0.6	5.8e-284	939.7	0.6	1.0	1	0	0	1	1	1	1	leuC: 3-isopropylmalate dehydratase, large subunit
TIGR01343	TIGR01343	NP_414614.1	-	1.6e-101	337.9	3.4	9.1e-61	203.6	0.5	2.0	2	0	0	2	2	2	2	hacA_fam: homoaconitate hydratase family protein
TIGR02086	TIGR02086	NP_414614.1	-	9.7e-89	295.9	3.3	7.1e-54	181.0	0.3	2.0	2	0	0	2	2	2	2	IPMI_arch: 3-isopropylmalate dehydratase, large subunit
TIGR02083	TIGR02083	NP_414614.1	-	2e-80	268.7	1.3	4.9e-46	155.4	0.1	2.1	2	0	0	2	2	2	2	LEU2: 3-isopropylmalate dehydratase, large subunit
TIGR01342	TIGR01342	NP_414614.1	-	3.5e-47	158.9	3.9	8.3e-28	94.9	0.5	2.0	2	0	0	2	2	2	2	acon_putative: putative aconitate hydratase
TIGR00139	TIGR00139	NP_414614.1	-	1.2e-43	147.4	1.6	1.5e-22	77.7	0.1	2.0	2	0	0	2	2	2	2	h_aconitase: homoaconitase
TIGR01340	TIGR01340	NP_414614.1	-	2.1e-39	133.4	4.8	2.9e-38	129.6	4.8	1.9	1	1	0	1	1	1	1	aconitase_mito: aconitate hydratase, mitochondrial
TIGR01341	TIGR01341	NP_414614.1	-	8.2e-30	101.1	0.2	1.4e-29	100.4	0.2	1.3	1	1	0	1	1	1	1	aconitase_1: aconitate hydratase 1
TIGR00117	TIGR00117	NP_414614.1	-	5.4e-25	85.3	1.9	9e-24	81.2	1.9	2.0	1	1	0	1	1	1	1	acnB: aconitate hydratase 2
TIGR02333	TIGR02333	NP_414614.1	-	8.9e-25	84.7	0.7	1.6e-24	83.8	0.7	1.4	1	0	0	1	1	1	1	2met_isocit_dHY: 2-methylisocitrate dehydratase, Fe/S-dependent
TIGR00973	TIGR00973	NP_414616.1	-	2.7e-260	861.9	8.5	3.1e-260	861.7	8.5	1.0	1	0	0	1	1	1	1	leuA_bact: 2-isopropylmalate synthase
TIGR02090	TIGR02090	NP_414616.1	-	1.5e-110	367.6	3.0	2.2e-110	367.1	3.0	1.2	1	0	0	1	1	1	1	LEU1_arch: isopropylmalate/citramalate/homocitrate synthases
TIGR02660	TIGR02660	NP_414616.1	-	3e-84	281.3	2.4	4.4e-84	280.8	2.4	1.2	1	0	0	1	1	1	1	nifV_homocitr: homocitrate synthase
TIGR02146	TIGR02146	NP_414616.1	-	3e-77	258.1	2.6	4.3e-77	257.6	2.6	1.1	1	0	0	1	1	1	1	LysS_fung_arch: homocitrate synthase
TIGR00977	TIGR00977	NP_414616.1	-	7e-69	230.4	4.6	8.7e-69	230.1	4.6	1.0	1	0	0	1	1	1	1	citramal_synth: citramalate synthase
TIGR00970	TIGR00970	NP_414616.1	-	1.5e-39	133.9	8.9	3.5e-37	126.1	8.9	2.4	1	1	0	1	1	1	1	leuA_yeast: 2-isopropylmalate synthase
TIGR03217	TIGR03217	NP_414616.1	-	3e-21	73.9	4.7	2e-20	71.2	4.7	2.4	1	1	0	1	1	1	1	4OH_2_O_val_ald: 4-hydroxy-2-oxovalerate aldolase
TIGR01235	TIGR01235	NP_414616.1	-	1.9e-08	30.2	1.4	5.2e-08	28.8	1.4	1.6	1	1	0	1	1	1	1	pyruv_carbox: pyruvate carboxylase
TIGR01108	TIGR01108	NP_414616.1	-	5.9e-07	26.2	0.3	0.00042	16.8	0.0	2.3	2	0	0	2	2	2	2	oadA: oxaloacetate decarboxylase alpha subunit
TIGR00119	TIGR00119	NP_414620.1	-	1.4e-68	227.8	1.1	1.5e-68	227.7	1.1	1.0	1	0	0	1	1	1	1	acolac_sm: acetolactate synthase, small subunit
TIGR02417	TIGR02417	NP_414622.1	-	2.1e-156	518.1	0.0	2.4e-156	518.0	0.0	1.0	1	0	0	1	1	1	1	fruct_sucro_rep: D-fructose-responsive transcription factor
TIGR01481	TIGR01481	NP_414622.1	-	8.3e-33	112.1	0.0	1e-32	111.8	0.0	1.1	1	0	0	1	1	1	1	ccpA: catabolite control protein A
TIGR02405	TIGR02405	NP_414622.1	-	4.1e-17	60.5	0.0	5.1e-17	60.1	0.0	1.1	1	0	0	1	1	1	1	trehalos_R_Ecol: trehalose operon repressor
TIGR02955	TIGR02955	NP_414622.1	-	0.00042	17.6	0.0	0.00062	17.1	0.0	1.2	1	0	0	1	1	1	1	TMAO_TorT: TMAO reductase system periplasmic protein TorT
TIGR02634	TIGR02634	NP_414622.1	-	0.036	11.6	0.0	0.045	11.3	0.0	1.1	1	0	0	1	1	1	0	xylF: D-xylose ABC transporter, D-xylose-binding protein
TIGR00242	TIGR00242	NP_414623.1	-	1.7e-68	227.0	0.0	1.9e-68	226.9	0.0	1.0	1	0	0	1	1	1	1	TIGR00242: division/cell wall cluster transcriptional repressor MraZ
TIGR00006	TIGR00006	NP_414624.1	-	1.9e-136	452.5	0.0	2.2e-136	452.3	0.0	1.0	1	0	0	1	1	1	1	TIGR00006: 16S rRNA (cytosine(1402)-N(4))-methyltransferase
TIGR01934	TIGR01934	NP_414624.1	-	0.046	11.0	0.0	0.064	10.5	0.0	1.2	1	0	0	1	1	1	0	MenG_MenH_UbiE: ubiquinone/menaquinone biosynthesis methyltransferase
TIGR02209	TIGR02209	NP_414625.1	-	9.1e-29	97.2	0.1	1.1e-28	96.9	0.1	1.1	1	0	0	1	1	1	1	ftsL_broad: cell division protein FtsL
TIGR02214	TIGR02214	NP_414626.1	-	3e-108	360.8	0.0	5.9e-108	359.8	0.0	1.4	1	1	0	1	1	1	1	spoVD_pbp: stage V sporulation protein D
TIGR03423	TIGR03423	NP_414626.1	-	1.8e-80	269.1	0.0	4.5e-79	264.5	0.0	2.2	1	1	0	1	1	1	1	pbp2_mrdA: penicillin-binding protein 2
TIGR02074	TIGR02074	NP_414626.1	-	3.8e-18	63.5	0.0	7.2e-18	62.6	0.0	1.4	1	0	0	1	1	1	1	PBP_1a_fam: penicillin-binding protein, 1A family
TIGR02073	TIGR02073	NP_414626.1	-	1.1e-15	55.3	0.0	2e-14	51.1	0.0	2.2	1	1	0	1	1	1	1	PBP_1c: penicillin-binding protein 1C
TIGR02071	TIGR02071	NP_414626.1	-	3.1e-06	23.6	0.5	7.6e-05	19.0	0.3	2.2	2	0	0	2	2	2	2	PBP_1b: penicillin-binding protein 1B
TIGR01085	TIGR01085	NP_414627.1	-	2.5e-165	548.9	0.0	2.9e-165	548.7	0.0	1.0	1	0	0	1	1	1	1	murE: UDP-N-acetylmuramyl-tripeptide synthetase
TIGR01143	TIGR01143	NP_414627.1	-	4.4e-33	112.8	0.0	1.7e-32	110.8	0.0	1.8	1	1	0	1	1	1	1	murF: UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
TIGR01087	TIGR01087	NP_414627.1	-	2.1e-29	100.8	0.1	1.4e-27	94.8	0.1	2.1	1	1	0	1	1	1	1	murD: UDP-N-acetylmuramoylalanine--D-glutamate ligase
TIGR01082	TIGR01082	NP_414627.1	-	1.6e-26	91.3	0.1	1.7e-20	71.5	0.0	2.2	2	0	0	2	2	2	2	murC: UDP-N-acetylmuramate--L-alanine ligase
TIGR02068	TIGR02068	NP_414627.1	-	2.7e-24	83.2	0.1	4.6e-24	82.4	0.1	1.2	1	0	0	1	1	1	1	cya_phycin_syn: cyanophycin synthetase
TIGR01499	TIGR01499	NP_414627.1	-	1e-11	42.8	0.0	1.6e-07	29.0	0.0	2.4	3	0	0	3	3	3	2	folC: bifunctional protein FolC
TIGR01081	TIGR01081	NP_414627.1	-	1.5e-07	28.8	1.5	1.1e-06	25.9	1.5	2.0	1	1	0	1	1	1	1	mpl: UDP-N-acetylmuramate:L-alanyl-gamma-D-glutamyl-meso-diaminopimelate ligase
TIGR01143	TIGR01143	NP_414628.1	-	2e-143	476.3	0.3	2.2e-143	476.1	0.3	1.0	1	0	0	1	1	1	1	murF: UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
TIGR01085	TIGR01085	NP_414628.1	-	3.2e-38	129.8	0.0	9.4e-36	121.6	0.0	2.1	1	1	0	1	1	1	1	murE: UDP-N-acetylmuramyl-tripeptide synthetase
TIGR01087	TIGR01087	NP_414628.1	-	1.1e-27	95.2	0.2	1.3e-27	94.9	0.2	1.2	1	0	0	1	1	1	1	murD: UDP-N-acetylmuramoylalanine--D-glutamate ligase
TIGR01082	TIGR01082	NP_414628.1	-	2.7e-22	77.4	0.0	4.7e-22	76.6	0.0	1.3	1	0	0	1	1	1	1	murC: UDP-N-acetylmuramate--L-alanine ligase
TIGR01081	TIGR01081	NP_414628.1	-	3.6e-10	37.4	0.1	4.8e-10	37.0	0.1	1.1	1	0	0	1	1	1	1	mpl: UDP-N-acetylmuramate:L-alanyl-gamma-D-glutamyl-meso-diaminopimelate ligase
TIGR02068	TIGR02068	NP_414628.1	-	1.6e-08	31.0	3.5	4.6e-07	26.2	3.5	2.5	1	1	0	1	1	1	1	cya_phycin_syn: cyanophycin synthetase
TIGR01499	TIGR01499	NP_414628.1	-	0.00044	17.7	0.6	0.13	9.6	0.1	2.3	2	0	0	2	2	2	2	folC: bifunctional protein FolC
TIGR00445	TIGR00445	NP_414629.1	-	5.5e-163	539.9	14.5	6.4e-163	539.7	14.5	1.0	1	0	0	1	1	1	1	mraY: phospho-N-acetylmuramoyl-pentapeptide-transferase
TIGR02380	TIGR02380	NP_414629.1	-	2.4e-05	21.6	17.3	0.00011	19.5	17.3	2.3	1	1	0	1	1	1	1	ECA_wecA: undecaprenyl-phosphate alpha-N-acetylglucosaminyl 1-phosphatetransferase
TIGR01087	TIGR01087	NP_414630.1	-	2.7e-131	436.6	0.0	3.1e-131	436.4	0.0	1.0	1	0	0	1	1	1	1	murD: UDP-N-acetylmuramoylalanine--D-glutamate ligase
TIGR01082	TIGR01082	NP_414630.1	-	2.7e-27	93.9	0.0	4e-27	93.3	0.0	1.2	1	0	0	1	1	1	1	murC: UDP-N-acetylmuramate--L-alanine ligase
TIGR01143	TIGR01143	NP_414630.1	-	3e-25	87.0	0.0	4.7e-25	86.3	0.0	1.2	1	0	0	1	1	1	1	murF: UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
TIGR01085	TIGR01085	NP_414630.1	-	4.1e-19	66.8	4.7	5.1e-14	50.0	0.1	2.3	1	1	1	2	2	2	2	murE: UDP-N-acetylmuramyl-tripeptide synthetase
TIGR01499	TIGR01499	NP_414630.1	-	1.1e-09	36.2	0.1	4.7e-05	20.9	0.0	2.1	2	0	0	2	2	2	2	folC: bifunctional protein FolC
TIGR01081	TIGR01081	NP_414630.1	-	2.8e-08	31.1	0.8	2.7e-07	27.9	0.2	2.1	2	0	0	2	2	2	1	mpl: UDP-N-acetylmuramate:L-alanyl-gamma-D-glutamyl-meso-diaminopimelate ligase
TIGR02068	TIGR02068	NP_414630.1	-	1.9e-07	27.4	1.2	4.6e-07	26.1	0.7	1.7	2	0	0	2	2	2	1	cya_phycin_syn: cyanophycin synthetase
TIGR04012	TIGR04012	NP_414630.1	-	0.00058	16.7	0.3	0.15	8.7	0.0	2.4	1	1	1	2	2	2	2	poly_gGlu_PgsB: poly-gamma-glutamate synthase PgsB
TIGR02614	TIGR02614	NP_414631.1	-	1.4e-134	446.7	23.5	1.6e-134	446.5	23.5	1.0	1	0	0	1	1	1	1	ftsW: cell division protein FtsW
TIGR02615	TIGR02615	NP_414631.1	-	8.1e-100	332.7	21.0	9.7e-100	332.4	21.0	1.0	1	0	0	1	1	1	1	spoVE: stage V sporulation protein E
TIGR02210	TIGR02210	NP_414631.1	-	3e-88	294.3	20.8	3.5e-88	294.1	20.8	1.0	1	0	0	1	1	1	1	rodA_shape: rod shape-determining protein RodA
TIGR01133	TIGR01133	NP_414632.1	-	1.5e-113	377.4	0.6	1.6e-113	377.2	0.6	1.0	1	0	0	1	1	1	1	murG: undecaprenyldiphospho-muramoylpentapeptide beta-N-acetylglucosaminyltransferase
TIGR01426	TIGR01426	NP_414632.1	-	3.8e-05	20.8	0.1	0.015	12.3	0.0	2.4	3	0	0	3	3	3	2	MGT: glycosyltransferase, MGT family
TIGR00661	TIGR00661	NP_414632.1	-	0.016	12.5	0.0	0.072	10.3	0.0	1.8	2	0	0	2	2	2	0	MJ1255: conserved hypothetical protein
TIGR03590	TIGR03590	NP_414632.1	-	0.023	12.3	0.0	2.1	5.8	0.0	2.1	2	0	0	2	2	2	0	PseG: UDP-2,4-diacetamido-2,4,6-trideoxy-beta-L-altropyranose hydrolase
TIGR01082	TIGR01082	NP_414633.1	-	8.7e-184	609.7	0.0	9.9e-184	609.5	0.0	1.0	1	0	0	1	1	1	1	murC: UDP-N-acetylmuramate--L-alanine ligase
TIGR01081	TIGR01081	NP_414633.1	-	3.3e-54	182.5	0.0	3.9e-54	182.3	0.0	1.1	1	0	0	1	1	1	1	mpl: UDP-N-acetylmuramate:L-alanyl-gamma-D-glutamyl-meso-diaminopimelate ligase
TIGR01087	TIGR01087	NP_414633.1	-	4.6e-32	109.6	0.0	8e-32	108.8	0.0	1.3	1	0	0	1	1	1	1	murD: UDP-N-acetylmuramoylalanine--D-glutamate ligase
TIGR01143	TIGR01143	NP_414633.1	-	1.2e-20	71.9	0.0	6.9e-20	69.3	0.0	1.9	1	1	0	1	1	1	1	murF: UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
TIGR01085	TIGR01085	NP_414633.1	-	2.3e-20	70.9	0.0	1.1e-14	52.2	0.0	2.1	2	0	0	2	2	2	2	murE: UDP-N-acetylmuramyl-tripeptide synthetase
TIGR02068	TIGR02068	NP_414633.1	-	5.5e-09	32.5	0.6	4e-05	19.8	0.0	2.3	2	1	0	2	2	2	2	cya_phycin_syn: cyanophycin synthetase
TIGR01499	TIGR01499	NP_414633.1	-	0.00011	19.7	0.0	0.029	11.7	0.0	2.9	3	0	0	3	3	3	1	folC: bifunctional protein FolC
TIGR04012	TIGR04012	NP_414633.1	-	0.00031	17.6	0.6	1.3	5.6	0.1	3.7	3	1	0	3	3	3	2	poly_gGlu_PgsB: poly-gamma-glutamate synthase PgsB
TIGR01205	TIGR01205	NP_414634.1	-	1.3e-112	373.9	0.0	1.5e-112	373.7	0.0	1.0	1	0	0	1	1	1	1	D_ala_D_alaTIGR: D-alanine--D-alanine ligase
TIGR02068	TIGR02068	NP_414634.1	-	1.2e-08	31.4	0.0	1.8e-08	30.8	0.0	1.1	1	0	0	1	1	1	1	cya_phycin_syn: cyanophycin synthetase
TIGR00514	TIGR00514	NP_414634.1	-	9.7e-07	25.9	0.0	1.4e-06	25.4	0.0	1.2	1	0	0	1	1	1	1	accC: acetyl-CoA carboxylase, biotin carboxylase subunit
TIGR03909	TIGR03909	NP_414634.1	-	1e-06	25.7	0.0	3.9e-06	23.8	0.0	1.8	2	0	0	2	2	2	1	pyrrolys_PylC: pyrrolysine biosynthesis protein PylC
TIGR01369	TIGR01369	NP_414634.1	-	4.6e-06	22.5	0.0	5.7e-06	22.2	0.0	1.1	1	0	0	1	1	1	1	CPSaseII_lrg: carbamoyl-phosphate synthase, large subunit
TIGR00877	TIGR00877	NP_414634.1	-	1e-05	22.5	0.0	1e-05	22.5	0.0	1.1	1	0	0	1	1	1	1	purD: phosphoribosylamine--glycine ligase
TIGR03103	TIGR03103	NP_414634.1	-	1.7e-05	21.6	0.0	0.0018	14.8	0.0	2.0	2	0	0	2	2	2	2	trio_acet_GNAT: GNAT-family acetyltransferase TIGR03103
TIGR01161	TIGR01161	NP_414634.1	-	8.8e-05	19.9	0.0	0.00015	19.1	0.0	1.3	1	1	0	1	1	1	1	purK: phosphoribosylaminoimidazole carboxylase, ATPase subunit
TIGR00768	TIGR00768	NP_414634.1	-	0.00061	17.2	0.0	0.41	7.9	0.0	2.1	2	0	0	2	2	2	2	rimK_fam: alpha-L-glutamate ligase, RimK family
TIGR01435	TIGR01435	NP_414634.1	-	0.0016	14.7	0.0	0.0021	14.3	0.0	1.1	1	0	0	1	1	1	1	glu_cys_lig_rel: glutamate--cysteine ligase/glutathione synthase
TIGR01142	TIGR01142	NP_414634.1	-	0.034	11.0	0.0	0.046	10.5	0.0	1.3	1	0	0	1	1	1	0	purT: phosphoribosylglycinamide formyltransferase 2
TIGR01235	TIGR01235	NP_414634.1	-	0.041	9.2	0.0	0.076	8.4	0.0	1.5	1	1	0	1	1	1	0	pyruv_carbox: pyruvate carboxylase
TIGR02712	TIGR02712	NP_414634.1	-	0.045	9.3	0.0	0.053	9.1	0.0	1.1	1	0	0	1	1	1	0	urea_carbox: urea carboxylase
TIGR01174	TIGR01174	NP_414636.1	-	1e-161	536.1	4.6	1.2e-161	535.9	4.6	1.0	1	0	0	1	1	1	1	ftsA: cell division protein FtsA
TIGR01175	TIGR01175	NP_414636.1	-	3.2e-11	40.8	0.1	9.9e-11	39.2	0.1	1.7	1	1	0	1	1	1	1	pilM: type IV pilus assembly protein PilM
TIGR00904	TIGR00904	NP_414636.1	-	5.9e-08	30.1	2.0	6.7e-08	29.9	0.6	1.8	1	1	1	2	2	2	1	mreB: cell shape determining protein, MreB/Mrl family
TIGR02529	TIGR02529	NP_414636.1	-	2.5e-05	21.8	4.4	2.8e-05	21.7	0.8	2.6	2	1	1	3	3	3	1	EutJ: ethanolamine utilization protein EutJ family protein
TIGR04491	TIGR04491	NP_414636.1	-	3.6e-05	20.3	3.7	0.015	11.7	0.3	2.2	1	1	1	2	2	2	2	reactive_PduG: diol dehydratase reactivase alpha subunit
TIGR01991	TIGR01991	NP_414636.1	-	0.001	15.6	0.2	0.3	7.4	0.0	2.2	2	0	0	2	2	2	2	HscA: Fe-S protein assembly chaperone HscA
TIGR02350	TIGR02350	NP_414636.1	-	0.023	11.0	2.4	0.029	10.7	0.1	2.1	3	0	0	3	3	3	0	prok_dnaK: chaperone protein DnaK
TIGR00065	TIGR00065	NP_414637.1	-	3.8e-142	471.7	12.4	4.5e-142	471.5	12.4	1.0	1	0	0	1	1	1	1	ftsZ: cell division protein FtsZ
TIGR03483	TIGR03483	NP_414637.1	-	0.00013	20.6	0.2	0.00028	19.5	0.2	1.6	1	0	0	1	1	1	1	FtsZ_alphas_C: cell division protein FtsZ, alphaProteobacterial C-terminal extension
TIGR00177	TIGR00177	NP_414637.1	-	0.0099	13.8	1.2	0.044	11.7	0.1	2.6	3	0	0	3	3	3	1	molyb_syn: molybdenum cofactor synthesis domain
TIGR00325	TIGR00325	NP_414638.1	-	2.3e-164	543.9	0.0	2.6e-164	543.7	0.0	1.0	1	0	0	1	1	1	1	lpxC: UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase
TIGR00963	TIGR00963	NP_414640.1	-	0	1163.3	3.8	0	1163.0	3.8	1.0	1	0	0	1	1	1	1	secA: preprotein translocase, SecA subunit
TIGR04397	TIGR04397	NP_414640.1	-	4e-277	919.4	12.7	1.4e-209	696.0	3.9	2.0	1	1	1	2	2	2	2	SecA2_Bac_anthr: accessory Sec system translocase SecA2
TIGR03714	TIGR03714	NP_414640.1	-	3.1e-222	737.9	7.3	2.9e-180	599.1	1.2	2.1	1	1	1	2	2	2	2	secA2: accessory Sec system translocase SecA2
TIGR04221	TIGR04221	NP_414640.1	-	2.9e-186	618.9	19.1	1.1e-173	577.3	9.8	2.9	2	1	0	2	2	2	2	SecA2_Mycobac: accessory Sec system translocase SecA2
TIGR04102	TIGR04102	NP_414640.1	-	1.2e-08	33.3	1.4	2.2e-08	32.5	0.2	2.1	2	0	0	2	2	2	1	SWIM_PBPRA1643: SWIM/SEC-C metal-binding motif protein, PBPRA1643 family
TIGR00315	TIGR00315	NP_414640.1	-	0.025	12.5	0.0	0.072	11.0	0.0	1.8	1	0	0	1	1	1	0	cdhB: CO dehydrogenase/acetyl-CoA synthase complex, epsilon subunit
TIGR00586	TIGR00586	NP_414641.1	-	1.6e-69	229.9	0.1	1.7e-69	229.7	0.1	1.0	1	0	0	1	1	1	1	mutt: mutator mutT protein
TIGR02705	TIGR02705	NP_414641.1	-	2.4e-11	41.4	0.0	2.9e-11	41.1	0.0	1.1	1	0	0	1	1	1	1	nudix_YtkD: nucleoside triphosphatase YtkD
TIGR00152	TIGR00152	NP_414645.1	-	1.3e-72	241.6	0.1	1.5e-72	241.4	0.1	1.0	1	0	0	1	1	1	1	TIGR00152: dephospho-CoA kinase
TIGR00235	TIGR00235	NP_414645.1	-	0.0025	15.4	0.8	0.06	10.9	0.2	2.2	2	0	0	2	2	2	1	udk: uridine kinase
TIGR00041	TIGR00041	NP_414645.1	-	0.0049	14.5	0.1	0.15	9.7	0.0	2.3	2	0	0	2	2	2	1	DTMP_kinase: dTMP kinase
TIGR00455	TIGR00455	NP_414645.1	-	0.028	12.0	0.3	0.097	10.3	0.0	1.9	2	1	0	2	2	2	0	apsK: adenylyl-sulfate kinase
TIGR02173	TIGR02173	NP_414645.1	-	0.18	9.8	3.7	0.4	8.6	0.1	2.3	2	1	0	2	2	2	0	cyt_kin_arch: putative cytidylate kinase
TIGR01305	TIGR01305	NP_414646.1	-	1.5e-214	709.4	1.0	1.7e-214	709.2	1.0	1.0	1	0	0	1	1	1	1	GMP_reduct_1: guanosine monophosphate reductase
TIGR01302	TIGR01302	NP_414646.1	-	1.2e-65	220.1	2.6	1.5e-56	190.1	2.9	2.0	1	1	1	2	2	2	2	IMP_dehydrog: inosine-5'-monophosphate dehydrogenase
TIGR01303	TIGR01303	NP_414646.1	-	1.1e-53	180.8	1.5	1.7e-47	160.4	1.8	2.2	1	1	1	2	2	2	2	IMP_DH_rel_1: IMP dehydrogenase family protein
TIGR01306	TIGR01306	NP_414646.1	-	4.4e-52	175.5	0.1	5.7e-52	175.2	0.1	1.0	1	0	0	1	1	1	1	GMP_reduct_2: guanosine monophosphate reductase
TIGR01304	TIGR01304	NP_414646.1	-	9.5e-17	59.2	5.5	2.6e-16	57.8	4.7	1.8	2	0	0	2	2	2	1	IMP_DH_rel_2: IMP dehydrogenase family protein
TIGR04031	TIGR04031	NP_414646.1	-	0.0013	16.7	0.0	0.0044	15.0	0.0	1.8	2	0	0	2	2	2	1	Htur_1727_fam: rSAM-partnered protein, Htur_1727 family
TIGR00078	TIGR00078	NP_414651.1	-	3e-105	349.2	0.6	3.4e-105	349.1	0.6	1.0	1	0	0	1	1	1	1	nadC: nicotinate-nucleotide diphosphorylase (carboxylating)
TIGR01334	TIGR01334	NP_414651.1	-	4.1e-24	83.5	0.1	5.2e-24	83.1	0.1	1.0	1	0	0	1	1	1	1	modD: modD protein
TIGR00284	TIGR00284	NP_414651.1	-	2.9e-07	27.4	0.2	4.2e-07	26.8	0.2	1.2	1	0	0	1	1	1	1	TIGR00284: dihydropteroate synthase-related protein
TIGR01163	TIGR01163	NP_414651.1	-	0.0018	15.6	0.1	0.0074	13.6	0.1	1.9	1	1	1	2	2	2	1	rpe: ribulose-phosphate 3-epimerase
TIGR01773	TIGR01773	NP_414654.1	-	5.3e-114	379.4	29.4	6.4e-114	379.1	29.4	1.0	1	0	0	1	1	1	1	GABAperm: GABA permease
TIGR00913	TIGR00913	NP_414654.1	-	8e-100	332.8	29.5	1e-99	332.4	29.5	1.1	1	0	0	1	1	1	1	2A0310: amino acid permease (yeast)
TIGR00909	TIGR00909	NP_414654.1	-	8e-41	138.3	36.6	1.5e-40	137.4	36.6	1.4	1	1	0	1	1	1	1	2A0306: amino acid transporter
TIGR00906	TIGR00906	NP_414654.1	-	2.2e-27	93.6	26.6	1.5e-16	57.9	16.8	2.2	1	1	1	2	2	2	2	2A0303: cationic amino acid transport permease
TIGR00908	TIGR00908	NP_414654.1	-	3.7e-26	90.0	34.0	4.4e-26	89.7	34.0	1.0	1	0	0	1	1	1	1	2A0305: ethanolamine permease
TIGR00905	TIGR00905	NP_414654.1	-	7.6e-24	82.3	35.8	1e-23	81.9	35.8	1.1	1	0	0	1	1	1	1	2A0302: transporter, basic amino acid/polyamine antiporter (APA) family
