#target name	accession	query name	accession	full sequence E-value	full sequence score	full sequence bias	best 1 domain E-value	best 1 domain score	best 1 domain bias	domain number estimation exp	domain number estimation reg	domain number estimation clu	domain number estimation ov	domain number estimation env	domain number estimation dom	domain number estimation rep	domain number estimation inc	description of target
TIGR02446	TIGR02446	WP_000817178.1	-	0.0002	18.5	0.6	0.00034	17.7	0.6	1.2	1	0	0	1	1	1	1	FadI: acetyl-CoA C-acyltransferase FadI
TIGR00364	TIGR00364	WP_000817227.1	-	3.4e-89	295.7	0.0	3.9e-89	295.5	0.0	1.0	1	0	0	1	1	1	1	TIGR00364: queuosine biosynthesis protein QueC
TIGR00032	TIGR00032	WP_000817227.1	-	3.4e-07	27.9	0.1	6.6e-07	26.9	0.0	1.4	2	0	0	2	2	2	1	argG: argininosuccinate synthase
TIGR00268	TIGR00268	WP_000817227.1	-	0.0011	16.6	0.0	0.0018	15.8	0.0	1.3	1	0	0	1	1	1	1	TIGR00268: TIGR00268 family protein
TIGR02432	TIGR02432	WP_000817227.1	-	0.0014	16.5	0.0	0.0032	15.4	0.0	1.6	2	0	0	2	2	2	1	lysidine_TilS_N: tRNA(Ile)-lysidine synthetase
TIGR01536	TIGR01536	WP_000817227.1	-	0.0055	13.7	0.0	0.0077	13.2	0.0	1.1	1	0	0	1	1	1	1	asn_synth_AEB: asparagine synthase (glutamine-hydrolyzing)
TIGR03679	TIGR03679	WP_000817227.1	-	0.007	13.6	0.0	0.011	13.0	0.0	1.3	1	0	0	1	1	1	1	arCOG00187: arCOG00187 universal archaeal metal-binding-domain/4Fe-4S-binding-domain containing ABC transporter, ATP-binding protein
TIGR00289	TIGR00289	WP_000817227.1	-	0.035	11.5	0.0	0.063	10.7	0.0	1.4	1	0	0	1	1	1	0	TIGR00289: TIGR00289 family protein
TIGR00290	TIGR00290	WP_000817227.1	-	0.036	11.7	0.0	0.052	11.2	0.0	1.3	1	0	0	1	1	1	0	MJ0570_dom: MJ0570-related uncharacterized domain
TIGR00116	TIGR00116	WP_000818114.1	-	2.8e-123	408.7	13.4	3.1e-123	408.6	13.4	1.0	1	0	0	1	1	1	1	tsf: translation elongation factor Ts
TIGR00171	TIGR00171	WP_000818231.1	-	5.2e-104	343.9	0.0	5.9e-104	343.8	0.0	1.0	1	0	0	1	1	1	1	leuD: 3-isopropylmalate dehydratase, small subunit
TIGR02087	TIGR02087	WP_000818231.1	-	4.3e-21	73.3	0.0	1.4e-20	71.6	0.0	1.7	1	1	0	1	1	1	1	LEUD_arch: 3-isopropylmalate dehydratase, small subunit
TIGR02084	TIGR02084	WP_000818231.1	-	1.1e-20	71.9	0.0	3.3e-20	70.3	0.0	1.7	1	1	0	1	1	1	1	leud: 3-isopropylmalate dehydratase, small subunit
TIGR01342	TIGR01342	WP_000818231.1	-	1.2e-10	38.2	0.0	1.2e-10	38.2	0.0	1.1	1	0	0	1	1	1	1	acon_putative: putative aconitate hydratase
TIGR00139	TIGR00139	WP_000818231.1	-	1.1e-09	35.2	0.0	3.4e-09	33.6	0.0	1.7	1	1	0	1	1	1	1	h_aconitase: homoaconitase
TIGR01341	TIGR01341	WP_000818231.1	-	1.8e-06	23.9	0.0	2.1e-06	23.7	0.0	1.0	1	0	0	1	1	1	1	aconitase_1: aconitate hydratase 1
TIGR01340	TIGR01340	WP_000818231.1	-	8.2e-06	22.3	0.0	1e-05	22.1	0.0	1.1	1	0	0	1	1	1	1	aconitase_mito: aconitate hydratase, mitochondrial
TIGR00417	TIGR00417	WP_000818409.1	-	3e-125	414.9	0.1	3.4e-125	414.7	0.1	1.0	1	0	0	1	1	1	1	speE: spermidine synthase
TIGR04074	TIGR04074	WP_000818409.1	-	0.00094	15.7	0.0	0.0012	15.4	0.0	1.2	1	0	0	1	1	1	1	bacter_Hen1: 3' terminal RNA ribose 2'-O-methyltransferase Hen1
TIGR00755	TIGR00755	WP_000818409.1	-	0.0018	15.6	0.0	0.0035	14.6	0.0	1.5	2	0	0	2	2	2	1	ksgA: ribosomal RNA small subunit methyltransferase A
TIGR02081	TIGR02081	WP_000818409.1	-	0.0022	15.5	0.3	0.031	11.8	0.0	2.3	2	0	0	2	2	2	1	metW: methionine biosynthesis protein MetW
TIGR03384	TIGR03384	WP_000818603.1	-	7.9e-06	23.6	0.4	1.1e-05	23.2	0.4	1.4	1	1	0	1	1	1	1	betaine_BetI: transcriptional repressor BetI
TIGR03968	TIGR03968	WP_000818603.1	-	0.00047	17.8	0.0	0.00067	17.3	0.0	1.3	1	0	0	1	1	1	1	mycofact_TetR: mycofactocin system transcriptional regulator
TIGR03613	TIGR03613	WP_000818603.1	-	0.027	12.3	0.0	0.033	12.0	0.0	1.2	1	0	0	1	1	1	0	RutR: pyrimidine utilization regulatory protein R
TIGR01313	TIGR01313	WP_000818618.1	-	2.2e-05	22.2	0.1	0.00041	18.1	0.0	2.1	2	0	0	2	2	2	1	therm_gnt_kin: carbohydrate kinase, thermoresistant glucokinase family
TIGR00017	TIGR00017	WP_000818618.1	-	4.1e-05	21.3	0.2	0.00014	19.6	0.0	1.9	2	1	1	3	3	3	1	cmk: cytidylate kinase
TIGR00174	TIGR00174	WP_000818618.1	-	5.4e-05	20.6	0.0	0.0033	14.7	0.0	2.2	2	0	0	2	2	2	1	miaA: tRNA dimethylallyltransferase
TIGR00382	TIGR00382	WP_000818618.1	-	0.00026	18.1	0.0	0.00036	17.6	0.0	1.2	1	0	0	1	1	1	1	clpX: ATP-dependent Clp protease, ATP-binding subunit ClpX
TIGR02173	TIGR02173	WP_000818618.1	-	0.00061	17.8	0.3	0.0011	17.0	0.3	1.5	1	1	0	1	1	1	1	cyt_kin_arch: putative cytidylate kinase
TIGR02928	TIGR02928	WP_000818618.1	-	0.0012	15.8	0.0	0.0025	14.7	0.0	1.5	2	0	0	2	2	2	1	TIGR02928: orc1/cdc6 family replication initiation protein
TIGR00455	TIGR00455	WP_000818618.1	-	0.0023	15.6	0.3	0.0086	13.7	0.3	1.9	1	1	0	1	1	1	1	apsK: adenylyl-sulfate kinase
TIGR03263	TIGR03263	WP_000818618.1	-	0.0055	14.3	0.1	0.0066	14.1	0.1	1.2	1	0	0	1	1	1	1	guanyl_kin: guanylate kinase
TIGR03499	TIGR03499	WP_000818618.1	-	0.0074	14.3	0.3	0.042	11.8	0.0	2.0	1	1	1	2	2	2	1	FlhF: flagellar biosynthesis protein FlhF
TIGR00007	TIGR00007	WP_000818618.1	-	0.0081	13.8	0.1	0.011	13.4	0.1	1.2	1	0	0	1	1	1	1	TIGR00007: 1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide isomerase
TIGR02639	TIGR02639	WP_000818618.1	-	0.0086	12.3	0.0	0.016	11.4	0.0	1.4	1	0	0	1	1	1	1	ClpA: ATP-dependent Clp protease ATP-binding subunit ClpA
TIGR03574	TIGR03574	WP_000818618.1	-	0.0096	13.3	0.0	0.013	12.9	0.0	1.4	1	1	0	1	1	1	1	selen_PSTK: L-seryl-tRNA(Sec) kinase
TIGR00041	TIGR00041	WP_000818618.1	-	0.012	13.2	0.2	0.6	7.7	0.0	2.2	2	0	0	2	2	2	0	DTMP_kinase: dTMP kinase
TIGR01351	TIGR01351	WP_000818618.1	-	0.017	12.7	0.1	0.063	10.9	0.0	1.8	2	0	0	2	2	2	0	adk: adenylate kinase
TIGR00746	TIGR00746	WP_000818618.1	-	0.018	12.1	0.2	0.034	11.2	0.2	1.6	1	1	1	2	2	2	0	arcC: carbamate kinase
TIGR00150	TIGR00150	WP_000818618.1	-	0.028	12.2	0.0	0.062	11.1	0.0	1.6	1	0	0	1	1	1	0	T6A_YjeE: tRNA threonylcarbamoyl adenosine modification protein YjeE
TIGR04095	TIGR04095	WP_000819014.1	-	2.8e-15	54.2	0.5	6.6e-14	49.7	0.5	2.3	1	1	0	1	1	1	1	dnd_restrict_1: DNA phosphorothioation system restriction enzyme
TIGR00631	TIGR00631	WP_000819014.1	-	1.1e-05	21.9	0.3	7.2e-05	19.1	0.0	2.0	2	0	0	2	2	2	1	uvrb: excinuclease ABC subunit B
TIGR01587	TIGR01587	WP_000819014.1	-	3.4e-05	21.1	1.2	0.022	11.8	0.3	2.3	2	0	0	2	2	2	2	cas3_core: CRISPR-associated helicase Cas3
TIGR04121	TIGR04121	WP_000819014.1	-	7e-05	18.7	0.0	0.027	10.1	0.0	2.3	2	0	0	2	2	2	2	DEXH_lig_assoc: DEXH box helicase, DNA ligase-associated
TIGR00614	TIGR00614	WP_000819014.1	-	0.00046	17.0	0.2	0.39	7.4	0.0	2.2	2	0	0	2	2	2	2	recQ_fam: ATP-dependent DNA helicase, RecQ family
TIGR02782	TIGR02782	WP_000819014.1	-	0.013	12.8	0.1	0.035	11.3	0.0	1.7	2	0	0	2	2	2	0	TrbB_P: P-type conjugative transfer ATPase TrbB
TIGR03010	TIGR03010	WP_000820731.1	-	8.2e-46	152.7	0.0	9.1e-46	152.6	0.0	1.0	1	0	0	1	1	1	1	sulf_tusC_dsrF: sulfur relay protein TusC/DsrF
TIGR03830	TIGR03830	WP_000823910.1	-	0.0022	15.7	0.5	0.0073	14.1	0.0	2.1	2	1	0	2	2	2	1	CxxCG_CxxCG_HTH: putative zinc finger/helix-turn-helix protein, YgiT family
TIGR00385	TIGR00385	WP_000824457.1	-	1.8e-85	282.8	0.0	2.2e-85	282.6	0.0	1.0	1	0	0	1	1	1	1	dsbE: periplasmic protein thiol:disulfide oxidoreductases, DsbE subfamily
TIGR01068	TIGR01068	WP_000824457.1	-	2.3e-05	22.5	0.0	3.8e-05	21.8	0.0	1.3	1	0	0	1	1	1	1	thioredoxin: thioredoxin
TIGR02196	TIGR02196	WP_000824457.1	-	0.036	12.6	0.0	0.062	11.8	0.0	1.3	1	0	0	1	1	1	0	GlrX_YruB: glutaredoxin-like protein, YruB-family
TIGR01130	TIGR01130	WP_000824457.1	-	0.037	11.5	0.0	0.048	11.1	0.0	1.1	1	0	0	1	1	1	0	ER_PDI_fam: protein disulfide isomerase
TIGR00421	TIGR00421	WP_000825701.1	-	2.7e-70	233.8	0.0	3e-70	233.6	0.0	1.0	1	0	0	1	1	1	1	ubiX_pad: polyprenyl P-hydroxybenzoate and phenylacrylic acid decarboxylases
TIGR02852	TIGR02852	WP_000825701.1	-	0.00029	18.2	0.0	0.00031	18.1	0.0	1.3	1	0	0	1	1	1	1	spore_dpaB: dipicolinic acid synthetase, B subunit
TIGR00521	TIGR00521	WP_000825701.1	-	0.0014	15.7	0.1	0.0018	15.3	0.1	1.1	1	0	0	1	1	1	1	coaBC_dfp: phosphopantothenoylcysteine decarboxylase / phosphopantothenate--cysteine ligase
TIGR00125	TIGR00125	WP_000825701.1	-	0.005	15.0	0.0	0.01	14.0	0.0	1.6	1	0	0	1	1	1	1	cyt_tran_rel: cytidyltransferase-like domain
TIGR02365	TIGR02365	WP_000825701.1	-	0.0052	14.5	0.0	0.0098	13.6	0.0	1.6	2	0	0	2	2	2	1	dha_L_ycgS: dihydroxyacetone kinase, L subunit
TIGR02699	TIGR02699	WP_000825701.1	-	0.0058	14.2	0.0	0.0081	13.7	0.0	1.2	1	0	0	1	1	1	1	archaeo_AfpA: archaeoflavoprotein AfpA
TIGR02113	TIGR02113	WP_000825701.1	-	0.014	13.2	0.0	0.02	12.7	0.0	1.2	1	0	0	1	1	1	0	coaC_strep: phosphopantothenoylcysteine decarboxylase
TIGR00176	TIGR00176	WP_000825804.1	-	0.052	11.6	0.0	0.095	10.7	0.0	1.3	1	0	0	1	1	1	0	mobB: molybdopterin-guanine dinucleotide biosynthesis protein B
TIGR01628	TIGR01628	WP_000826132.1	-	3.6	4.6	14.6	4	4.4	14.6	1.0	1	0	0	1	1	1	0	PABP-1234: polyadenylate binding protein, human types 1, 2, 3, 4 family
TIGR01764	TIGR01764	WP_000826510.1	-	6.5e-07	27.6	0.1	1.1e-06	26.8	0.1	1.5	1	1	0	1	1	1	1	excise: DNA binding domain, excisionase family
TIGR03879	TIGR03879	WP_000826510.1	-	0.001	17.5	0.1	0.0036	15.7	0.0	1.8	2	0	0	2	2	2	1	near_KaiC_dom: probable regulatory domain
TIGR03830	TIGR03830	WP_000826510.1	-	0.033	12.0	0.2	0.074	10.8	0.0	1.7	2	0	0	2	2	2	0	CxxCG_CxxCG_HTH: putative zinc finger/helix-turn-helix protein, YgiT family
TIGR03826	TIGR03826	WP_000826510.1	-	0.035	12.1	0.2	0.21	9.6	0.1	2.0	2	0	0	2	2	2	0	YvyF: flagellar operon protein TIGR03826
TIGR01386	TIGR01386	WP_000826787.1	-	3.1e-95	317.8	1.7	3.6e-95	317.6	1.7	1.0	1	0	0	1	1	1	1	cztS_silS_copS: heavy metal sensor kinase
TIGR02966	TIGR02966	WP_000826787.1	-	1.5e-28	97.8	0.1	2.3e-28	97.1	0.1	1.3	1	0	0	1	1	1	1	phoR_proteo: phosphate regulon sensor kinase PhoR
TIGR02956	TIGR02956	WP_000826787.1	-	1.4e-18	64.4	0.1	2.2e-18	63.7	0.1	1.2	1	0	0	1	1	1	1	TMAO_torS: TMAO reductase sytem sensor TorS
TIGR03785	TIGR03785	WP_000826787.1	-	6.6e-13	45.8	2.9	7.4e-13	45.6	2.9	1.0	1	0	0	1	1	1	1	marine_sort_HK: proteobacterial dedicated sortase system histidine kinase
TIGR02916	TIGR02916	WP_000826787.1	-	2.8e-05	20.8	0.0	4.2e-05	20.3	0.0	1.3	1	0	0	1	1	1	1	PEP_his_kin: putative PEP-CTERM system histidine kinase
TIGR00757	TIGR00757	WP_000827401.1	-	4.1e-172	570.7	0.0	6.2e-172	570.1	0.0	1.3	1	0	0	1	1	1	1	RNaseEG: ribonuclease, Rne/Rng family
TIGR03298	TIGR03298	WP_000828351.1	-	8.4e-113	374.2	0.0	9.4e-113	374.1	0.0	1.0	1	0	0	1	1	1	1	argP: transcriptional regulator, ArgP family
TIGR03418	TIGR03418	WP_000828351.1	-	5.1e-12	43.4	0.2	6.8e-12	42.9	0.2	1.3	1	0	0	1	1	1	1	chol_sulf_TF: putative choline sulfate-utilization transcription factor
TIGR03339	TIGR03339	WP_000828351.1	-	1e-11	42.6	0.1	1.4e-11	42.2	0.1	1.2	1	0	0	1	1	1	1	phn_lysR: aminoethylphosphonate catabolism associated LysR family transcriptional regulator
TIGR02424	TIGR02424	WP_000828351.1	-	1.1e-10	38.9	0.0	1.2e-09	35.5	0.1	2.1	2	0	0	2	2	2	1	TF_pcaQ: pca operon transcription factor PcaQ
TIGR02036	TIGR02036	WP_000828351.1	-	1.4e-06	25.5	0.0	2.2e-06	24.8	0.0	1.3	1	0	0	1	1	1	1	dsdC: D-serine deaminase transcriptional activator
TIGR02450	TIGR02450	WP_000828648.1	-	0.017	13.5	0.1	0.018	13.5	0.1	1.2	1	0	0	1	1	1	0	TIGR02450: tryptophan-rich conserved hypothetical protein
TIGR01583	TIGR01583	WP_000829015.1	-	1.9e-66	221.9	16.9	2.2e-66	221.7	16.9	1.0	1	0	0	1	1	1	1	formate-DH-gamm: formate dehydrogenase, gamma subunit
TIGR02125	TIGR02125	WP_000829015.1	-	6.5e-09	33.6	19.1	1.5e-07	29.1	19.1	2.3	1	1	0	1	1	1	1	CytB-hydogenase: Ni/Fe-hydrogenase, b-type cytochrome subunit
TIGR00810	TIGR00810	WP_000829015.1	-	0.12	10.5	0.1	0.12	10.5	0.1	3.4	3	1	1	4	4	4	0	secG: preprotein translocase, SecG subunit
TIGR02355	TIGR02355	WP_000829255.1	-	1.9e-137	454.3	0.4	2.2e-137	454.1	0.4	1.0	1	0	0	1	1	1	1	moeB: molybdopterin synthase sulfurylase MoeB
TIGR02356	TIGR02356	WP_000829255.1	-	1.4e-68	228.2	0.2	1.7e-68	228.0	0.2	1.0	1	0	0	1	1	1	1	adenyl_thiF: thiazole biosynthesis adenylyltransferase ThiF
TIGR02354	TIGR02354	WP_000829255.1	-	1.1e-22	78.9	0.0	2e-22	78.0	0.0	1.3	1	0	0	1	1	1	1	thiF_fam2: thiamine biosynthesis protein ThiF
TIGR01408	TIGR01408	WP_000829255.1	-	1.4e-16	57.3	0.1	2e-16	56.9	0.1	1.1	1	0	0	1	1	1	1	Ube1: ubiquitin-activating enzyme E1
TIGR01381	TIGR01381	WP_000829255.1	-	1.6e-12	44.6	0.0	2.2e-12	44.1	0.0	1.2	1	0	0	1	1	1	1	E1_like_apg7: E1-like protein-activating enzyme Gsa7p/Apg7p
TIGR03736	TIGR03736	WP_000829255.1	-	2.2e-07	28.4	0.3	5.5e-07	27.1	0.3	1.5	1	1	0	1	1	1	1	PRTRC_ThiF: PRTRC system ThiF family protein
TIGR03882	TIGR03882	WP_000829255.1	-	9.9e-07	27.1	0.0	2.8e-06	25.6	0.0	1.8	2	0	0	2	2	2	1	cyclo_dehyd_2: bacteriocin biosynthesis cyclodehydratase domain
TIGR03603	TIGR03603	WP_000829255.1	-	1e-06	26.7	0.0	6.3e-06	24.0	0.0	1.9	1	1	0	1	1	1	1	cyclo_dehy_ocin: thiazole/oxazole-forming peptide maturase, SagC family component
TIGR03911	TIGR03911	WP_000829255.1	-	0.0048	14.0	0.0	0.0079	13.3	0.0	1.4	1	0	0	1	1	1	1	pyrrolys_PylD: pyrrolysine biosynthesis protein PylD
TIGR01809	TIGR01809	WP_000829255.1	-	0.0053	13.9	0.1	0.0067	13.5	0.1	1.2	1	0	0	1	1	1	1	Shik-DH-AROM: shikimate-5-dehydrogenase
TIGR00745	TIGR00745	WP_000829255.1	-	0.0056	13.9	0.0	0.0074	13.5	0.0	1.3	1	0	0	1	1	1	1	apbA_panE: 2-dehydropantoate 2-reductase
TIGR03366	TIGR03366	WP_000829255.1	-	0.0084	13.3	0.8	0.015	12.5	0.0	1.7	2	0	0	2	2	2	1	HpnZ_proposed: putative phosphonate catabolism associated alcohol dehydrogenase
TIGR01277	TIGR01277	WP_000829255.1	-	0.01	13.4	0.0	1.4	6.4	0.1	2.2	1	1	1	2	2	2	0	thiQ: thiamine ABC transporter, ATP-binding protein
TIGR01035	TIGR01035	WP_000829255.1	-	0.056	10.3	0.2	0.1	9.5	0.0	1.4	2	0	0	2	2	2	0	hemA: glutamyl-tRNA reductase
TIGR00384	TIGR00384	WP_000829498.1	-	4.3e-99	328.4	0.1	4.9e-99	328.2	0.1	1.0	1	0	0	1	1	1	1	dhsB: succinate dehydrogenase and fumarate reductase iron-sulfur protein
TIGR02936	TIGR02936	WP_000829498.1	-	3.8e-05	21.7	0.3	8e-05	20.7	0.3	1.6	1	0	0	1	1	1	1	fdxN_nitrog: ferredoxin III, nif-specific
TIGR01945	TIGR01945	WP_000829498.1	-	4e-05	20.3	1.5	0.00011	18.8	1.5	1.6	1	1	0	1	1	1	1	rnfC: electron transport complex, RnfABCDGE type, C subunit
TIGR01971	TIGR01971	WP_000829498.1	-	4.4e-05	21.0	10.8	0.00028	18.4	6.0	3.0	2	1	1	3	3	3	2	NuoI: NADH-quinone oxidoreductase, chain I
TIGR00397	TIGR00397	WP_000829498.1	-	0.00011	19.8	2.5	0.00031	18.3	0.1	2.4	2	1	1	3	3	3	1	mauM_napG: MauM/NapG family ferredoxin-type protein
TIGR02176	TIGR02176	WP_000829498.1	-	0.0003	16.7	0.5	0.00042	16.2	0.5	1.1	1	0	0	1	1	1	1	pyruv_ox_red: pyruvate:ferredoxin (flavodoxin) oxidoreductase
TIGR02512	TIGR02512	WP_000829498.1	-	0.0011	15.9	4.4	0.0041	14.0	0.6	2.2	1	1	1	2	2	2	1	FeFe_hydrog_A: [FeFe] hydrogenase, group A
TIGR03379	TIGR03379	WP_000829498.1	-	0.0018	15.1	0.3	0.0027	14.4	0.3	1.3	1	0	0	1	1	1	1	glycerol3P_GlpC: glycerol-3-phosphate dehydrogenase, anaerobic, C subunit
TIGR00402	TIGR00402	WP_000829498.1	-	0.0027	15.6	4.2	0.7	7.8	0.1	2.9	3	0	0	3	3	3	2	napF: ferredoxin-type protein NapF
TIGR03193	TIGR03193	WP_000829498.1	-	0.0035	15.2	0.1	0.0088	13.9	0.0	1.6	1	1	0	1	1	1	1	4hydroxCoAred: 4-hydroxybenzoyl-CoA reductase, gamma subunit
TIGR02745	TIGR02745	WP_000829498.1	-	0.0044	13.9	2.0	0.34	7.7	0.3	2.1	2	0	0	2	2	2	2	ccoG_rdxA_fixG: cytochrome c oxidase accessory protein CcoG
TIGR03290	TIGR03290	WP_000829498.1	-	0.014	13.4	9.1	0.013	13.5	4.5	2.6	2	1	0	2	2	2	0	CoB_CoM_SS_C: CoB--CoM heterodisulfide reductase, subunit C
TIGR02066	TIGR02066	WP_000829498.1	-	0.028	11.4	2.6	0.019	11.9	0.4	1.8	1	1	1	2	2	2	0	dsrB: sulfite reductase, dissimilatory-type beta subunit
TIGR03294	TIGR03294	WP_000829498.1	-	0.03	12.0	0.2	0.03	12.0	0.2	2.2	3	0	0	3	3	3	0	FrhG: coenzyme F420 hydrogenase, subunit gamma
TIGR00314	TIGR00314	WP_000829498.1	-	0.036	9.8	1.4	0.25	7.0	0.0	2.0	1	1	1	2	2	2	0	cdhA: CO dehydrogenase/acetyl-CoA synthase complex, epsilon subunit
TIGR03287	TIGR03287	WP_000829498.1	-	0.038	10.4	1.2	0.59	6.5	0.2	2.2	2	0	0	2	2	2	0	methan_mark_16: putative methanogenesis marker 16 metalloprotein
TIGR00273	TIGR00273	WP_000829498.1	-	0.046	10.5	4.7	0.6	6.8	4.7	2.0	1	1	0	1	1	1	0	TIGR00273: iron-sulfur cluster-binding protein
TIGR02910	TIGR02910	WP_000829498.1	-	0.075	10.2	3.8	1	6.5	0.0	2.4	3	0	0	3	3	3	0	sulfite_red_A: sulfite reductase, subunit A
TIGR02179	TIGR02179	WP_000829498.1	-	0.4	8.8	7.8	0.14	10.3	0.2	2.9	3	0	0	3	3	3	0	PorD_KorD: 2-oxoacid:acceptor oxidoreductase, delta subunit, pyruvate/2-ketoisovalerate family
TIGR02700	TIGR02700	WP_000829498.1	-	0.73	7.0	5.2	2.3	5.3	0.1	2.6	3	0	0	3	3	3	0	flavo_MJ0208: archaeoflavoprotein, MJ0208 family
TIGR03627	TIGR03627	WP_000829818.1	-	3.6e-25	86.8	1.2	4.5e-25	86.4	1.2	1.1	1	0	0	1	1	1	1	uS9_arch: ribosomal protein uS9
TIGR04263	TIGR04263	WP_000830479.1	-	0.0091	13.0	0.0	0.012	12.6	0.0	1.1	1	0	0	1	1	1	1	SasC_Mrp_aggreg: SasC/Mrp/FmtB intercellular aggregation domain
TIGR01030	TIGR01030	WP_000831330.1	-	3.3e-27	92.4	11.1	3.6e-27	92.3	11.1	1.0	1	0	0	1	1	1	1	rpmH_bact: ribosomal protein bL34
TIGR03338	TIGR03338	WP_000833686.1	-	1.4e-16	58.7	4.4	1.4e-15	55.5	4.4	2.0	1	1	0	1	1	1	1	phnR_burk: phosphonate utilization associated transcriptional regulator
TIGR02325	TIGR02325	WP_000833686.1	-	1.5e-12	45.6	0.0	1.9e-12	45.2	0.0	1.3	1	0	0	1	1	1	1	C_P_lyase_phnF: phosphonate metabolism transcriptional regulator PhnF
TIGR03337	TIGR03337	WP_000833686.1	-	3.7e-09	34.6	0.0	6.3e-09	33.8	0.0	1.3	1	0	0	1	1	1	1	phnR: phosphonate utilization transcriptional regulator PhnR
TIGR02404	TIGR02404	WP_000833686.1	-	4e-08	31.1	0.0	8e-08	30.1	0.0	1.4	1	0	0	1	1	1	1	trehalos_R_Bsub: trehalose operon repressor
TIGR02018	TIGR02018	WP_000833686.1	-	4.6e-08	30.7	0.0	8.2e-08	29.8	0.0	1.4	1	0	0	1	1	1	1	his_ut_repres: histidine utilization repressor
TIGR02812	TIGR02812	WP_000833686.1	-	2.8e-07	28.4	0.0	4.7e-07	27.7	0.0	1.5	1	1	0	1	1	1	1	fadR_gamma: fatty acid metabolism transcriptional regulator FadR
TIGR01884	TIGR01884	WP_000833686.1	-	0.0053	14.1	0.0	0.0087	13.4	0.0	1.3	1	0	0	1	1	1	1	cas_HTH: CRISPR locus-related DNA-binding protein
TIGR00498	TIGR00498	WP_000833686.1	-	0.011	13.3	0.0	0.015	12.8	0.0	1.2	1	0	0	1	1	1	0	lexA: repressor LexA
TIGR03508	TIGR03508	WP_000835174.1	-	0.0092	13.4	0.0	0.012	13.0	0.0	1.1	1	0	0	1	1	1	1	decahem_SO: decaheme c-type cytochrome, DmsE family
TIGR01905	TIGR01905	WP_000835174.1	-	0.01	13.7	0.9	2.3	6.2	0.1	2.4	2	0	0	2	2	2	0	paired_CXXCH_1: doubled CXXCH domain
TIGR00782	TIGR00782	WP_000835174.1	-	0.013	12.8	0.2	0.05	10.8	0.0	1.8	1	1	1	2	2	2	0	ccoP: cytochrome c oxidase, cbb3-type, subunit III
TIGR03516	TIGR03516	WP_000838264.1	-	9.7e-08	29.5	0.1	9e-07	26.4	0.0	2.1	2	0	0	2	2	2	1	ppisom_GldI: peptidyl-prolyl isomerase, gliding motility-associated
TIGR00482	TIGR00482	WP_000838879.1	-	1.2e-63	212.6	0.0	1.4e-63	212.5	0.0	1.0	1	0	0	1	1	1	1	TIGR00482: nicotinate (nicotinamide) nucleotide adenylyltransferase
TIGR00125	TIGR00125	WP_000838879.1	-	4.1e-13	47.3	0.0	7.8e-13	46.4	0.0	1.5	1	0	0	1	1	1	1	cyt_tran_rel: cytidyltransferase-like domain
TIGR01510	TIGR01510	WP_000838879.1	-	3.8e-08	31.5	0.0	7e-05	20.9	0.0	2.2	2	0	0	2	2	2	2	coaD_prev_kdtB: pantetheine-phosphate adenylyltransferase
TIGR01527	TIGR01527	WP_000838879.1	-	0.00033	18.2	0.0	0.16	9.5	0.0	2.2	2	0	0	2	2	2	2	arch_NMN_Atrans: nicotinamide-nucleotide adenylyltransferase
TIGR04301	TIGR04301	WP_000839795.1	-	0	1290.6	0.0	0	1290.4	0.0	1.0	1	0	0	1	1	1	1	ODC_inducible: ornithine decarboxylase SpeF
TIGR04318	TIGR04318	WP_000839795.1	-	3e-229	760.9	0.0	3.5e-229	760.7	0.0	1.0	1	0	0	1	1	1	1	lacto_ODC_hypo: putative ornithine decarboxylase
TIGR00858	TIGR00858	WP_000839795.1	-	0.0038	14.0	0.1	0.0067	13.1	0.1	1.3	1	0	0	1	1	1	1	bioF: 8-amino-7-oxononanoate synthase
TIGR02818	TIGR02818	WP_000842109.1	-	9.5e-225	743.4	4.1	1.1e-224	743.3	4.1	1.0	1	0	0	1	1	1	1	adh_III_F_hyde: S-(hydroxymethyl)glutathione dehydrogenase/class III alcohol dehydrogenase
TIGR03989	TIGR03989	WP_000842109.1	-	3.1e-92	307.6	3.5	3.5e-92	307.5	3.5	1.0	1	0	0	1	1	1	1	Rxyl_3153: NDMA-dependent alcohol dehydrogenase, Rxyl_3153 family
TIGR03451	TIGR03451	WP_000842109.1	-	1.8e-76	255.2	4.2	2.1e-76	255.0	4.2	1.0	1	0	0	1	1	1	1	mycoS_dep_FDH: S-(hydroxymethyl)mycothiol dehydrogenase
TIGR00692	TIGR00692	WP_000842109.1	-	1.6e-40	137.2	2.3	9.3e-21	72.2	0.1	2.0	2	0	0	2	2	2	2	tdh: L-threonine 3-dehydrogenase
TIGR03201	TIGR03201	WP_000842109.1	-	1.8e-33	114.0	2.9	3.5e-33	113.1	2.9	1.4	1	1	0	1	1	1	1	dearomat_had: 6-hydroxycyclohex-1-ene-1-carbonyl-CoA dehydrogenase
TIGR03366	TIGR03366	WP_000842109.1	-	3.2e-33	113.2	6.9	7.1e-33	112.1	6.9	1.5	1	1	0	1	1	1	1	HpnZ_proposed: putative phosphonate catabolism associated alcohol dehydrogenase
